subject,format,run,trial_nr,n1,n2,choice,rt,accuracy,correct,isi
2,non-symbolic,6,206,7,20,True,332,1,-1,7.531999999999991
2,non-symbolic,6,207,10,4,False,314,1,1,8.032000000000048
2,non-symbolic,6,208,20,40,True,792,1,-1,8.531999999999977
2,non-symbolic,6,209,5,2,False,408,1,1,6.532999999999953
2,non-symbolic,6,210,28,79,True,365,1,-1,6.0339999999999865
2,non-symbolic,6,211,14,7,False,378,1,1,8.53400000000001
2,non-symbolic,6,212,20,40,True,267,1,-1,7.032
2,non-symbolic,6,213,5,2,False,319,1,1,8.03300000000002
2,non-symbolic,6,214,20,40,True,221,1,-1,9.032000000000034
2,non-symbolic,6,215,10,14,False,514,0,-1,7.533000000000025
2,non-symbolic,6,216,14,28,True,278,1,-1,6.032000000000091
3,non-symbolic,1,1,28,56,True,965,1,-1,6.5320000000000125
3,non-symbolic,1,2,5,3,False,1316,1,1,6.032000000000006
3,non-symbolic,1,3,7,10,True,764,1,-1,8.533000000000007
3,non-symbolic,1,4,28,27,True,757,0,1,8.031999999999991
3,non-symbolic,1,5,7,5,False,713,1,1,7.531999999999998
3,non-symbolic,1,6,28,27,False,975,1,1,9.033000000000001
3,non-symbolic,1,7,20,28,True,531,1,-1,7.032000000000014
3,non-symbolic,1,8,10,20,True,1181,1,-1,7.032999999999996
3,non-symbolic,1,9,5,2,False,765,1,1,6.0319999999999965
3,non-symbolic,1,10,14,13,False,709,1,1,6.533000000000005
3,non-symbolic,1,11,20,7,False,442,1,1,9.032000000000005
3,non-symbolic,1,12,10,9,True,1457,0,1,8.531999999999977
3,non-symbolic,1,13,20,57,True,764,1,-1,7.533000000000015
3,non-symbolic,1,14,14,13,False,1147,1,1,8.031999999999977
3,non-symbolic,1,15,7,14,True,753,1,-1,6.532000000000011
3,non-symbolic,1,16,5,14,True,426,1,-1,7.032999999999978
3,non-symbolic,1,17,20,14,False,495,1,1,7.533000000000015
3,non-symbolic,1,18,14,40,True,182,1,-1,8.533000000000024
3,non-symbolic,1,19,10,20,True,560,1,-1,9.031999999999977
3,non-symbolic,1,20,28,40,True,537,1,-1,8.034000000000034
3,non-symbolic,1,21,28,14,False,561,1,1,6.03300000000001
3,non-symbolic,1,22,7,2,False,451,1,1,9.032000000000002
3,non-symbolic,1,23,14,10,False,767,1,1,7.5339999999999865
3,non-symbolic,1,24,10,20,True,580,1,-1,6.032
3,non-symbolic,1,25,20,10,False,579,1,1,8.032
3,non-symbolic,1,26,7,4,False,514,1,1,8.532000000000016
3,non-symbolic,1,27,7,14,True,644,1,-1,7.032999999999968
3,non-symbolic,1,28,14,5,False,448,1,1,6.531999999999991
3,non-symbolic,1,29,5,2,False,561,1,1,6.532000000000038
3,non-symbolic,1,30,10,20,True,461,1,-1,7.532000000000024
3,non-symbolic,1,31,5,2,False,634,1,1,7.033000000000039
3,non-symbolic,1,32,20,19,True,1025,0,1,9.03200000000009
3,non-symbolic,1,33,5,2,False,512,1,1,8.53200000000002
3,non-symbolic,1,34,14,5,False,390,1,1,6.033000000000033
3,non-symbolic,1,35,10,7,False,421,1,1,8.03299999999999
3,non-symbolic,1,36,28,20,True,1744,0,1,9.033000000000115
3,non-symbolic,2,37,14,13,False,286,1,1,6.532999999999997
3,non-symbolic,2,38,20,19,False,140,1,1,7.0329999999999995
3,non-symbolic,2,39,5,4,False,517,1,1,7.533000000000007
3,non-symbolic,2,40,28,40,True,297,1,-1,6.034000000000008
3,non-symbolic,2,41,7,4,False,453,1,1,8.032000000000005
3,non-symbolic,2,42,10,9,True,912,0,1,9.031999999999991
3,non-symbolic,2,43,10,28,True,333,1,-1,8.530999999999986
3,non-symbolic,2,44,5,14,True,341,1,-1,8.032000000000002
3,non-symbolic,2,45,20,28,True,837,1,-1,6.532999999999996
3,non-symbolic,2,46,7,6,False,484,1,1,9.03200000000001
3,non-symbolic,2,47,7,6,True,487,0,1,8.532000000000005
3,non-symbolic,2,48,20,7,False,358,1,1,7.53300000000001
3,non-symbolic,2,49,14,7,False,256,1,1,6.031999999999977
3,non-symbolic,2,50,10,20,False,1235,0,-1,7.032000000000067
3,non-symbolic,2,51,7,6,False,78,1,1,7.532999999999992
3,non-symbolic,2,52,5,4,False,365,1,1,9.030999999999983
3,non-symbolic,2,53,14,28,True,846,1,-1,6.533
3,non-symbolic,2,54,5,4,False,438,1,1,8.032999999999992
3,non-symbolic,2,55,28,56,False,-1,-1,-1,8.532000000000043
3,non-symbolic,2,56,20,19,False,506,1,1,7.031999999999967
3,non-symbolic,2,57,5,7,False,141,0,-1,6.031999999999982
3,non-symbolic,2,58,7,4,False,233,1,1,6.532999999999987
3,non-symbolic,2,59,5,7,True,517,1,-1,7.031999999999954
3,non-symbolic,2,60,14,5,False,302,1,1,8.03299999999999
3,non-symbolic,2,61,28,79,True,383,1,-1,8.531999999999954
3,non-symbolic,2,62,28,79,True,593,1,-1,7.53200000000001
3,non-symbolic,2,63,10,14,True,1321,1,-1,6.03200000000001
3,non-symbolic,2,64,7,5,False,761,1,1,9.031999999999968
3,non-symbolic,2,65,28,20,True,214,0,1,7.532
3,non-symbolic,2,66,28,10,False,184,1,1,9.031999999999991
3,non-symbolic,2,67,14,5,False,97,1,1,8.532999999999976
3,non-symbolic,2,68,20,14,False,156,1,1,7.033000000000033
3,non-symbolic,2,69,10,4,False,247,1,1,6.532000000000011
3,non-symbolic,2,70,10,4,False,317,1,1,6.033000000000044
3,non-symbolic,2,71,14,20,True,335,1,-1,8.031999999999968
3,non-symbolic,2,72,20,28,True,341,1,-1,7.03200000000001
3,non-symbolic,3,73,5,3,False,130,1,1,6.0329999999999995
3,non-symbolic,3,74,7,8,True,451,1,-1,7.033000000000001
3,non-symbolic,3,75,5,6,True,862,1,-1,8.531999999999991
3,non-symbolic,3,76,10,7,False,193,1,1,8.032999999999996
3,non-symbolic,3,77,7,8,False,177,0,-1,7.531999999999992
3,non-symbolic,3,78,10,20,True,251,1,-1,6.531999999999996
3,non-symbolic,3,79,28,40,True,194,1,-1,9.032
3,non-symbolic,3,80,20,28,True,380,1,-1,8.032999999999992
3,non-symbolic,3,81,20,21,True,381,1,-1,8.53299999999999
3,non-symbolic,3,82,5,6,False,193,0,-1,6.533000000000034
3,non-symbolic,3,83,10,20,True,313,1,-1,9.032999999999976
3,non-symbolic,3,84,14,7,False,96,1,1,7.031999999999977
3,non-symbolic,3,85,20,14,False,667,1,1,6.03300000000001
3,non-symbolic,3,86,28,79,True,185,1,-1,7.533999999999991
3,non-symbolic,3,87,10,4,False,509,1,1,9.032000000000062
3,non-symbolic,3,88,14,20,True,199,1,-1,6.531999999999996
3,non-symbolic,3,89,7,14,True,817,1,-1,6.031999999999991
3,non-symbolic,3,90,10,4,False,377,1,1,7.033
3,non-symbolic,3,91,14,10,True,462,0,1,8.033000000000033
3,non-symbolic,3,92,14,10,False,693,1,1,8.532999999999953
3,non-symbolic,3,93,5,10,True,60,1,-1,7.531999999999958
3,non-symbolic,3,94,7,14,False,322,0,-1,7.532999999999997
3,non-symbolic,3,95,28,14,False,204,1,1,9.032
3,non-symbolic,3,96,20,10,False,269,1,1,7.032999999999949
3,non-symbolic,3,97,20,14,False,403,1,1,8.03200000000001
3,non-symbolic,3,98,7,14,True,266,1,-1,6.032000000000011
3,non-symbolic,3,99,14,5,False,179,1,1,6.53200000000002
3,non-symbolic,3,100,5,10,True,225,1,-1,8.53200000000002
3,non-symbolic,3,101,28,20,False,328,1,1,6.032000000000014
3,non-symbolic,3,102,20,10,False,228,1,1,8.031999999999977
3,non-symbolic,3,103,10,20,True,108,1,-1,6.533000000000033
3,non-symbolic,3,104,5,2,False,1300,1,1,7.0340000000000344
3,non-symbolic,3,105,7,8,False,562,0,-1,9.032999999999982
3,non-symbolic,3,106,14,7,False,208,1,1,7.531999999999977
3,non-symbolic,3,107,28,10,False,572,1,1,8.534000000000077
3,non-symbolic,3,108,28,29,True,192,1,-1,9.03400000000002
3,non-symbolic,4,109,5,6,True,771,1,-1,7.532000000000004
3,non-symbolic,4,110,14,40,True,405,1,-1,6.03200000000001
3,non-symbolic,4,111,28,10,False,205,1,1,8.032999999999996
3,non-symbolic,4,112,10,5,False,358,1,1,7.032000000000001
3,non-symbolic,4,113,5,2,False,720,1,1,8.531999999999991
3,non-symbolic,4,114,14,10,False,295,1,1,9.032000000000005
3,non-symbolic,4,115,7,10,True,736,1,-1,6.533000000000001
3,non-symbolic,4,116,14,28,True,408,1,-1,6.533000000000005
3,non-symbolic,4,117,20,28,False,746,0,-1,9.031999999999996
3,non-symbolic,4,118,5,6,False,316,0,-1,8.032
3,non-symbolic,4,119,10,4,False,179,1,1,7.53300000000001
3,non-symbolic,4,120,28,56,True,176,1,-1,6.033
3,non-symbolic,4,121,10,20,False,512,0,-1,8.53299999999999
3,non-symbolic,4,122,10,28,True,95,1,-1,7.03200000000001
3,non-symbolic,4,123,5,4,False,258,1,1,7.033999999999992
3,non-symbolic,4,124,14,15,True,141,1,-1,8.031999999999996
3,non-symbolic,4,125,14,40,True,246,1,-1,8.532999999999992
3,non-symbolic,4,126,20,7,False,-1,-1,1,6.032000000000005
3,non-symbolic,4,127,28,40,True,590,1,-1,9.03300000000001
3,non-symbolic,4,128,7,4,False,337,1,1,6.532000000000001
3,non-symbolic,4,129,20,7,False,368,1,1,7.533000000000043
3,non-symbolic,4,130,20,40,True,331,1,-1,9.03300000000001
3,non-symbolic,4,131,28,29,False,541,0,-1,6.032999999999953
3,non-symbolic,4,132,20,57,True,826,1,-1,7.532000000000048
3,non-symbolic,4,133,5,2,False,544,1,1,6.531999999999958
3,non-symbolic,4,134,7,2,False,701,1,1,8.531999999999996
3,non-symbolic,4,135,28,10,False,523,1,1,8.033000000000044
3,non-symbolic,4,136,7,14,True,451,1,-1,7.031999999999978
3,non-symbolic,4,137,7,8,False,452,0,-1,7.031999999999968
3,non-symbolic,4,138,10,20,True,337,1,-1,6.531999999999991
3,non-symbolic,4,139,20,28,True,333,1,-1,9.032999999999987
3,non-symbolic,4,140,28,79,True,421,1,-1,8.032000000000034
3,non-symbolic,4,141,14,5,False,1009,1,1,7.5329999999999675
3,non-symbolic,4,142,10,5,False,207,1,1,8.533000000000044
3,non-symbolic,4,143,7,4,False,756,1,1,6.03300000000003
3,non-symbolic,4,144,5,10,True,391,1,-1,9.032999999999987
3,non-symbolic,5,145,14,40,True,422,1,-1,7.032999999999994
3,non-symbolic,5,146,20,7,False,340,1,1,9.034000000000006
3,non-symbolic,5,147,20,40,True,186,1,-1,6.031999999999991
3,non-symbolic,5,148,10,9,False,340,1,1,8.531999999999996
3,non-symbolic,5,149,10,5,False,558,1,1,8.031999999999991
3,non-symbolic,5,150,20,10,False,456,1,1,7.53200000000001
3,non-symbolic,5,151,28,79,True,238,1,-1,6.531999999999996
3,non-symbolic,5,152,5,7,False,850,0,-1,8.033000000000007
3,non-symbolic,5,153,28,10,False,410,1,1,8.534
3,non-symbolic,5,154,5,4,True,828,0,1,7.533000000000001
3,non-symbolic,5,155,20,19,True,382,0,1,6.033000000000001
3,non-symbolic,5,156,7,6,False,340,1,1,6.534000000000006
3,non-symbolic,5,157,10,9,False,822,1,1,9.032
3,non-symbolic,5,158,5,10,True,124,1,-1,7.033000000000001
3,non-symbolic,5,159,28,40,True,339,1,-1,8.032000000000005
3,non-symbolic,5,160,28,20,False,817,1,1,9.03500000000004
3,non-symbolic,5,161,7,20,True,485,1,-1,7.533000000000067
3,non-symbolic,5,162,7,6,False,256,1,1,7.033000000000001
3,non-symbolic,5,163,10,4,False,207,1,1,6.533000000000033
3,non-symbolic,5,164,28,79,True,918,1,-1,6.03300000000001
3,non-symbolic,5,165,20,40,True,156,1,-1,8.533000000000001
3,non-symbolic,5,166,20,7,False,2273,1,1,6.03300000000001
3,non-symbolic,5,167,5,4,False,764,1,1,7.032000000000015
3,non-symbolic,5,168,5,2,False,284,1,1,8.532999999999996
3,non-symbolic,5,169,10,5,False,532,1,1,9.034
3,non-symbolic,5,170,5,10,True,337,1,-1,7.53200000000002
3,non-symbolic,5,171,7,5,False,612,1,1,8.031999999999988
3,non-symbolic,5,172,14,13,False,830,1,1,6.531999999999982
3,non-symbolic,5,173,7,14,True,463,1,-1,8.03200000000001
3,non-symbolic,5,174,28,40,True,821,1,-1,7.032999999999986
3,non-symbolic,5,175,10,20,True,151,1,-1,6.032
3,non-symbolic,5,176,14,5,False,430,1,1,6.53300000000001
3,non-symbolic,5,177,14,40,True,397,1,-1,7.531999999999991
3,non-symbolic,5,178,14,7,False,321,1,1,9.03200000000001
3,non-symbolic,5,179,14,20,False,875,0,-1,8.533000000000001
3,non-symbolic,5,180,7,4,False,449,1,1,7.533999999999911
3,non-symbolic,6,181,28,56,True,184,1,-1,8.031999999999996
3,non-symbolic,6,182,14,13,False,228,1,1,9.032000000000004
3,non-symbolic,6,183,7,20,True,317,1,-1,7.532000000000001
3,non-symbolic,6,184,5,4,False,479,1,1,6.032000000000011
3,non-symbolic,6,185,10,20,True,188,1,-1,7.033000000000005
3,non-symbolic,6,186,20,57,True,496,1,-1,6.532
3,non-symbolic,6,187,10,20,True,602,1,-1,8.53100000000001
3,non-symbolic,6,188,7,14,True,310,1,-1,8.032000000000002
3,non-symbolic,6,189,14,13,False,623,1,1,7.532000000000005
3,non-symbolic,6,190,20,10,False,225,1,1,8.533000000000001
3,non-symbolic,6,191,20,28,True,172,1,-1,9.032000000000005
3,non-symbolic,6,192,5,14,True,441,1,-1,6.532000000000001
3,non-symbolic,6,193,28,27,False,562,1,1,6.032999999999996
3,non-symbolic,6,194,5,14,True,523,1,-1,7.0319999999999965
3,non-symbolic,6,195,14,28,True,284,1,-1,7.032000000000015
3,non-symbolic,6,196,7,2,False,105,1,1,6.533999999999992
3,non-symbolic,6,197,10,20,True,373,1,-1,8.031999999999977
3,non-symbolic,6,198,14,7,False,429,1,1,7.532999999999983
3,non-symbolic,6,199,7,4,False,384,1,1,8.532999999999987
3,non-symbolic,6,200,20,19,False,563,1,1,9.032
3,non-symbolic,6,201,10,5,False,660,1,1,6.032
3,non-symbolic,6,202,28,20,False,443,1,1,6.532999999999996
3,non-symbolic,6,203,14,5,False,459,1,1,8.033000000000024
3,non-symbolic,6,204,10,4,False,331,1,1,7.534000000000034
3,non-symbolic,6,205,5,4,False,737,1,1,9.032999999999973
3,non-symbolic,6,206,7,20,True,829,1,-1,7.032999999999968
3,non-symbolic,6,207,14,20,True,1034,1,-1,6.032000000000011
3,non-symbolic,6,208,10,20,True,693,1,-1,8.532000000000034
3,non-symbolic,6,209,5,7,True,990,1,-1,6.532000000000006
3,non-symbolic,6,210,5,4,False,546,1,1,8.531999999999973
3,non-symbolic,6,211,28,40,True,781,1,-1,6.033000000000024
3,non-symbolic,6,212,20,14,True,700,0,1,7.53300000000001
3,non-symbolic,6,213,20,10,False,567,1,1,8.033000000000001
3,non-symbolic,6,214,28,56,True,559,1,-1,9.03299999999993
3,non-symbolic,6,215,28,56,True,508,1,-1,7.032000000000024
3,non-symbolic,6,216,7,14,True,379,1,-1,7.533000000000001
4,non-symbolic,1,1,10,14,True,584,1,-1,6.5319999999999965
4,non-symbolic,1,2,7,5,False,814,1,1,8.53299999999999
4,non-symbolic,1,3,14,5,True,625,0,1,8.031999999999996
4,non-symbolic,1,4,28,20,True,558,0,1,7.033999999999995
4,non-symbolic,1,5,14,7,False,757,1,1,9.033000000000019
4,non-symbolic,1,6,10,28,True,350,1,-1,6.03300000000001
4,non-symbolic,1,7,28,56,True,457,1,-1,7.532
4,non-symbolic,1,8,14,13,True,1298,0,1,7.033999999999991
4,non-symbolic,1,9,5,4,False,596,1,1,8.532000000000005
4,non-symbolic,1,10,10,20,True,439,1,-1,6.031999999999996
4,non-symbolic,1,11,7,20,True,411,1,-1,9.033000000000005
4,non-symbolic,1,12,14,40,True,342,1,-1,8.032000000000005
4,non-symbolic,1,13,5,4,False,799,1,1,7.531999999999982
4,non-symbolic,1,14,7,10,True,375,1,-1,6.5319999999999965
4,non-symbolic,1,15,7,2,False,433,1,1,8.534
4,non-symbolic,1,16,5,14,True,365,1,-1,6.532999999999983
4,non-symbolic,1,17,20,57,True,348,1,-1,6.033000000000015
4,non-symbolic,1,18,20,57,True,282,1,-1,8.031999999999991
4,non-symbolic,1,19,20,40,True,267,1,-1,7.532000000000034
4,non-symbolic,1,20,7,10,True,311,1,-1,9.033000000000033
4,non-symbolic,1,21,7,10,True,394,1,-1,7.03400000000001
4,non-symbolic,1,22,28,79,True,289,1,-1,9.032000000000039
4,non-symbolic,1,23,10,28,True,273,1,-1,6.033000000000057
4,non-symbolic,1,24,5,4,False,466,1,1,8.032999999999976
4,non-symbolic,1,25,14,7,True,370,0,1,7.532999999999986
4,non-symbolic,1,26,20,7,False,293,1,1,6.5330000000002135
4,non-symbolic,1,27,5,10,True,341,1,-1,7.031999999999978
4,non-symbolic,1,28,28,27,True,313,0,1,8.532000000000114
4,non-symbolic,1,29,28,40,True,287,1,-1,6.031999999999987
4,non-symbolic,1,30,10,7,False,521,1,1,6.533000000000033
4,non-symbolic,1,31,5,10,True,288,1,-1,8.033000000000039
4,non-symbolic,1,32,28,10,False,317,1,1,9.03399999999992
4,non-symbolic,1,33,20,14,False,274,1,1,7.03199999999993
4,non-symbolic,1,34,20,14,False,269,1,1,8.532999999999967
4,non-symbolic,1,35,14,5,False,716,1,1,7.532000000000081
4,non-symbolic,1,36,10,9,True,517,0,1,9.031999999999968
4,non-symbolic,2,37,28,29,True,388,1,-1,8.033000000000001
4,non-symbolic,2,38,10,7,False,325,1,1,6.534999999999998
4,non-symbolic,2,39,7,4,False,269,1,1,7.031999999999988
4,non-symbolic,2,40,5,14,True,418,1,-1,6.032000000000002
4,non-symbolic,2,41,14,15,False,436,0,-1,9.032
4,non-symbolic,2,42,28,20,True,402,0,1,8.532
4,non-symbolic,2,43,5,3,False,303,1,1,7.533000000000006
4,non-symbolic,2,44,28,14,False,251,1,1,8.53200000000001
4,non-symbolic,2,45,28,56,True,450,1,-1,9.032999999999996
4,non-symbolic,2,46,28,56,True,243,1,-1,7.03200000000001
4,non-symbolic,2,47,14,40,True,261,1,-1,8.032000000000014
4,non-symbolic,2,48,5,3,False,337,1,1,7.532000000000006
4,non-symbolic,2,49,14,40,True,194,1,-1,6.031999999999986
4,non-symbolic,2,50,5,2,False,349,1,1,6.5330000000000155
4,non-symbolic,2,51,20,40,True,324,1,-1,8.531999999999973
4,non-symbolic,2,52,7,10,False,253,0,-1,9.033000000000024
4,non-symbolic,2,53,5,2,False,242,1,1,6.533000000000001
4,non-symbolic,2,54,5,7,True,439,1,-1,7.033000000000048
4,non-symbolic,2,55,10,14,True,43,1,-1,8.032
4,non-symbolic,2,56,28,56,True,45,1,-1,7.532000000000014
4,non-symbolic,2,57,10,4,False,147,1,1,6.03399999999992
4,non-symbolic,2,58,20,10,False,233,1,1,9.03200000000001
4,non-symbolic,2,59,7,2,False,224,1,1,6.034000000000054
4,non-symbolic,2,60,10,14,True,156,1,-1,8.531999999999991
4,non-symbolic,2,61,14,28,True,14,1,-1,8.03300000000001
4,non-symbolic,2,62,20,28,False,-1,-1,-1,7.032999999999986
4,non-symbolic,2,63,14,40,True,139,1,-1,7.532000000000006
4,non-symbolic,2,64,7,10,True,252,1,-1,6.5329999999999915
4,non-symbolic,2,65,10,5,False,159,1,1,9.031999999999934
4,non-symbolic,2,66,20,14,False,250,1,1,7.53199999999992
4,non-symbolic,2,67,20,21,True,521,1,-1,7.033000000000057
4,non-symbolic,2,68,14,20,True,136,1,-1,6.031999999999967
4,non-symbolic,2,69,7,5,False,250,1,1,8.032000000000059
4,non-symbolic,2,70,20,7,False,90,1,1,6.53300000000001
4,non-symbolic,2,71,10,11,True,461,1,-1,8.531999999999943
4,non-symbolic,2,72,7,20,True,10,1,-1,8.53399999999994
4,non-symbolic,3,73,5,10,True,118,1,-1,9.033
4,non-symbolic,3,74,5,4,False,475,1,1,8.032000000000009
4,non-symbolic,3,75,20,28,True,77,1,-1,7.532000000000001
4,non-symbolic,3,76,20,40,True,39,1,-1,7.032999999999996
4,non-symbolic,3,77,28,79,True,763,1,-1,6.532000000000005
4,non-symbolic,3,78,14,28,True,82,1,-1,6.032000000000005
4,non-symbolic,3,79,20,10,False,226,1,1,8.533000000000005
4,non-symbolic,3,80,10,28,True,160,1,-1,6.532999999999986
4,non-symbolic,3,81,10,14,False,275,0,-1,8.532999999999996
4,non-symbolic,3,82,28,27,True,99,0,1,8.03300000000001
4,non-symbolic,3,83,28,14,False,250,1,1,9.033000000000001
4,non-symbolic,3,84,14,28,True,118,1,-1,7.532999999999986
4,non-symbolic,3,85,10,20,True,252,1,-1,7.031999999999981
4,non-symbolic,3,86,7,14,True,404,1,-1,6.033000000000001
4,non-symbolic,3,87,14,7,False,206,1,1,8.033000000000005
4,non-symbolic,3,88,7,2,False,373,1,1,9.03200000000001
4,non-symbolic,3,89,5,10,True,33,1,-1,6.531999999999992
4,non-symbolic,3,90,14,20,True,232,1,-1,6.031999999999977
4,non-symbolic,3,91,10,5,False,247,1,1,7.033000000000057
4,non-symbolic,3,92,14,13,True,277,0,1,8.533999999999963
4,non-symbolic,3,93,7,6,False,340,1,1,7.532000000000038
4,non-symbolic,3,94,10,4,False,197,1,1,7.533000000000057
4,non-symbolic,3,95,7,20,True,380,1,-1,6.033000000000011
4,non-symbolic,3,96,20,28,True,301,1,-1,8.531999999999988
4,non-symbolic,3,97,20,40,True,226,1,-1,8.032999999999987
4,non-symbolic,3,98,5,7,True,404,1,-1,9.031999999999949
4,non-symbolic,3,99,5,3,False,192,1,1,7.032000000000059
4,non-symbolic,3,100,7,20,True,344,1,-1,6.533000000000006
4,non-symbolic,3,101,5,10,True,354,1,-1,9.033000000000001
4,non-symbolic,3,102,28,79,True,271,1,-1,6.53300000000001
4,non-symbolic,3,103,7,14,True,202,1,-1,7.532000000000082
4,non-symbolic,3,104,14,10,True,362,0,1,7.032000000000048
4,non-symbolic,3,105,28,10,False,337,1,1,8.034000000000157
4,non-symbolic,3,106,20,10,False,298,1,1,8.53300000000009
4,non-symbolic,3,107,10,20,True,62,1,-1,6.0329999999999675
4,non-symbolic,3,108,28,79,True,255,1,-1,6.032000000000057
4,non-symbolic,4,109,5,14,True,156,1,-1,8.532000000000002
4,non-symbolic,4,110,28,14,False,178,1,1,6.032000000000005
4,non-symbolic,4,111,14,20,True,282,1,-1,7.532000000000005
4,non-symbolic,4,112,20,10,False,248,1,1,6.53300000000001
4,non-symbolic,4,113,14,28,True,56,1,-1,8.032
4,non-symbolic,4,114,5,2,False,276,1,1,9.032999999999996
4,non-symbolic,4,115,5,3,False,258,1,1,7.033000000000001
4,non-symbolic,4,116,28,10,True,549,0,1,6.533999999999991
4,non-symbolic,4,117,7,5,False,164,1,1,7.032999999999978
4,non-symbolic,4,118,20,7,False,111,1,1,9.032999999999976
4,non-symbolic,4,119,5,6,True,251,1,-1,7.5329999999999915
4,non-symbolic,4,120,20,40,True,210,1,-1,8.031999999999925
4,non-symbolic,4,121,10,20,True,187,1,-1,6.031999999999981
4,non-symbolic,4,122,5,14,True,171,1,-1,8.532000000000005
4,non-symbolic,4,123,20,10,False,176,1,1,6.0330000000000386
4,non-symbolic,4,124,7,8,True,198,1,-1,8.531999999999982
4,non-symbolic,4,125,20,14,True,56,0,1,8.032999999999976
4,non-symbolic,4,126,10,4,False,88,1,1,7.531999999999977
4,non-symbolic,4,127,10,20,True,912,1,-1,7.034000000000001
4,non-symbolic,4,128,14,20,True,599,1,-1,6.532
4,non-symbolic,4,129,10,11,False,425,0,-1,9.031999999999991
4,non-symbolic,4,130,7,4,False,455,1,1,7.531999999999988
4,non-symbolic,4,131,14,40,True,294,1,-1,7.031999999999987
4,non-symbolic,4,132,28,14,False,288,1,1,9.031999999999957
4,non-symbolic,4,133,7,14,True,313,1,-1,8.533000000000001
4,non-symbolic,4,134,28,14,False,274,1,1,6.53300000000001
4,non-symbolic,4,135,10,28,True,373,1,-1,8.033000000000001
4,non-symbolic,4,136,7,5,False,280,1,1,6.032999999999978
4,non-symbolic,4,137,7,5,False,357,1,1,7.034000000000048
4,non-symbolic,4,138,28,10,True,204,0,1,6.03300000000001
4,non-symbolic,4,139,28,20,False,295,1,1,9.03300000000001
4,non-symbolic,4,140,10,4,False,360,1,1,8.532
4,non-symbolic,4,141,20,40,True,383,1,-1,7.531999999999991
4,non-symbolic,4,142,14,7,False,299,1,1,8.032000000000025
4,non-symbolic,4,143,14,28,True,316,1,-1,6.533000000000034
4,non-symbolic,4,144,5,2,False,315,1,1,6.532000000000006
4,non-symbolic,5,145,5,7,True,273,1,-1,9.031999999999998
4,non-symbolic,5,146,14,28,True,309,1,-1,7.533000000000005
4,non-symbolic,5,147,28,10,False,261,1,1,6.03200000000001
