subject,session,run,trial_nr,n,response,range,response_time
20,1,2,10,40.0,24.0,wide,1.8353463000003103
20,1,2,11,36.0,29.0,wide,0.200181899999734
20,1,2,12,35.0,25.0,wide,1.8350556999994296
20,1,2,13,17.0,19.0,wide,0.5665188999992097
20,1,2,14,13.0,15.0,wide,1.2016144999997778
20,1,2,15,40.0,28.0,wide,0.1001560999993671
20,1,2,16,28.0,24.0,wide,1.7183881000000838
20,1,2,17,15.0,15.0,wide,2.0357144000008702
20,1,2,18,18.0,22.0,wide,1.4350908999986132
20,1,2,19,22.0,21.0,wide,0.7674255000001722
20,1,2,20,21.0,21.0,wide,1.5017075000014302
20,1,2,21,35.0,31.0,wide,1.6015276000016456
20,1,2,22,25.0,22.0,wide,1.4173902999991697
20,1,2,23,13.0,17.0,wide,1.7817222000012407
20,1,2,24,23.0,23.0,wide,1.7852967999988325
20,1,2,25,18.0,21.0,wide,1.8351939000003767
20,1,2,26,26.0,25.0,wide,0.9506475999987742
20,1,2,27,26.0,24.0,wide,2.101922800000466
20,1,2,28,31.0,25.0,wide,0.4170668000006117
20,1,2,29,26.0,26.0,wide,1.63480139999956
20,1,2,30,10.0,13.0,wide,0.1335246999988157
20,1,3,1,33.0,32.0,wide,0.9008190000004106
20,1,3,2,28.0,26.0,wide,1.418292599999404
20,1,3,3,34.0,27.0,wide,0.9509493000005024
20,1,3,4,22.0,21.0,wide,0.1000715999998647
20,1,3,5,18.0,24.0,wide,1.3682059000002482
20,1,3,6,11.0,10.0,wide,0.0834577999994508
20,1,3,7,12.0,14.0,wide,1.8019913000007364
20,1,3,8,22.0,23.0,wide,1.8851787999992664
20,1,3,9,33.0,31.0,wide,0.2838052000006428
20,1,3,10,26.0,25.0,wide,1.0010027999996964
20,1,3,11,10.0,12.0,wide,0.4806537999993452
20,1,3,12,29.0,23.0,wide,0.5830353000001196
20,1,3,13,14.0,19.0,wide,0.4472689000012906
20,1,3,14,29.0,30.0,wide,1.2977362999990874
20,1,3,15,19.0,22.0,wide,0.4136178999997355
20,1,3,16,22.0,20.0,wide,1.9518428999999744
20,1,3,17,16.0,21.0,wide,1.798086199998579
20,1,3,18,15.0,18.0,wide,0.9142467000001488
20,1,3,19,35.0,33.0,wide,0.5505604999998468
20,1,3,20,12.0,19.0,wide,0.283440299999711
20,1,3,21,21.0,26.0,wide,0.3501913999989483
20,1,3,22,36.0,33.0,wide,1.65183369999977
20,1,3,23,14.0,17.0,wide,1.0175914999999804
20,1,3,24,39.0,37.0,wide,0.0501552999994601
20,1,3,25,12.0,16.0,wide,0.1835315999996964
20,1,3,26,24.0,25.0,wide,1.5349908000007415
20,1,3,27,12.0,16.0,wide,1.2511783999998445
20,1,3,28,38.0,31.0,wide,0.7675094000005629
20,1,3,29,25.0,31.0,wide,0.2503959999994549
20,1,3,30,25.0,25.0,wide,0.2669824999993579
20,1,4,1,11.0,18.0,wide,1.66832869999962
20,1,4,2,38.0,34.0,wide,0.4839406000010058
20,1,4,3,27.0,23.0,wide,1.4683125999999902
20,1,4,4,31.0,26.0,wide,1.1342604000001302
20,1,4,5,33.0,26.0,wide,2.1188706000011734
20,1,4,6,12.0,19.0,wide,1.4015524000005826
20,1,4,7,17.0,22.0,wide,0.733911999999691
20,1,4,8,19.0,24.0,wide,0.5339103000005707
20,1,4,9,11.0,14.0,wide,0.200023900000815
20,1,4,10,17.0,19.0,wide,0.6505992999991577
20,1,4,11,15.0,20.0,wide,1.7352643000012904
20,1,4,12,16.0,24.0,wide,1.3181987000007211
20,1,4,13,12.0,21.0,wide,1.7350448999986838
20,1,4,14,34.0,28.0,wide,0.4303122999990592
20,1,4,15,14.0,20.0,wide,1.6182089000012638
20,1,4,16,37.0,33.0,wide,0.683980400001019
20,1,4,17,37.0,33.0,wide,0.517211700000189
20,1,4,18,33.0,30.0,wide,1.6858394000009866
20,1,4,19,12.0,17.0,wide,1.351383999999598
20,1,4,20,39.0,34.0,wide,2.301176899998609
20,1,4,21,11.0,18.0,wide,1.683802999999898
20,1,4,22,18.0,22.0,wide,1.3645784000000276
20,1,4,23,15.0,23.0,wide,0.6973835999997391
20,1,4,24,12.0,18.0,wide,1.2308787999991182
20,1,4,25,38.0,32.0,wide,0.3669733999995515
20,1,4,26,10.0,17.0,wide,0.7840885000005073
20,1,4,27,27.0,27.0,wide,0.6506079999999201
20,1,4,28,19.0,21.0,wide,0.1833882999999332
20,1,4,29,14.0,18.0,wide,1.1511661000004096
20,1,4,30,30.0,25.0,wide,0.8508480000000418
20,1,5,1,15.0,17.0,narrow,1.701850499999637
20,1,5,2,15.0,20.0,narrow,0.0666215000001102
20,1,5,3,22.0,20.0,narrow,1.2680225000003702
20,1,5,4,16.0,17.0,narrow,1.217870700000276
20,1,5,5,24.0,25.0,narrow,0.0332350999997288
20,1,5,6,23.0,21.0,narrow,0.6507172000001447
20,1,5,7,25.0,23.0,narrow,1.3511703000003763
20,1,5,8,16.0,16.0,narrow,1.1015224999991915
20,1,5,9,13.0,14.0,narrow,1.885248300000967
20,1,5,10,15.0,17.0,narrow,1.3943945999999414
20,1,5,11,22.0,23.0,narrow,0.8840682999998535
20,1,5,12,17.0,22.0,narrow,1.167943300000843
20,1,5,13,11.0,14.0,narrow,1.5350530999985494
20,1,5,14,25.0,22.0,narrow,1.6183516999990388
20,1,5,15,12.0,15.0,narrow,0.3304932999999437
20,1,5,16,14.0,16.0,narrow,1.2845096000000922
20,1,5,17,24.0,25.0,narrow,0.8174507999992784
20,1,5,18,12.0,13.0,narrow,1.635102400001415
20,1,5,19,25.0,23.0,narrow,0.8842100000001665
20,1,5,20,12.0,12.0,narrow,1.1510705999990023
20,1,5,21,12.0,12.0,narrow,1.2014123999997537
20,1,5,22,18.0,18.0,narrow,0.0500701000000844
20,1,5,23,12.0,14.0,narrow,0.20004660000086
20,1,5,24,18.0,21.0,narrow,1.3846426000000065
20,1,5,25,19.0,21.0,narrow,0.6006674000000203
20,1,5,26,19.0,18.0,narrow,0.7173447000004671
20,1,5,27,10.0,15.0,narrow,1.7017508000008092
20,1,5,28,16.0,15.0,narrow,0.6504598999999871
20,1,5,29,18.0,21.0,narrow,1.635137299999769
20,1,5,30,22.0,21.0,narrow,0.0667943000007653
20,1,6,1,16.0,21.0,narrow,1.4350814999997965
20,1,6,2,12.0,15.0,narrow,1.5847134000014194
20,1,6,3,15.0,16.0,narrow,0.0501008000010188
20,1,6,4,15.0,17.0,narrow,0.3670182000005297
20,1,6,5,23.0,22.0,narrow,0.3504487000009249
20,1,6,6,21.0,23.0,narrow,0.8844279000004462
20,1,6,7,15.0,18.0,narrow,0.7340755999994144
20,1,6,8,20.0,19.0,narrow,1.8351000000002389
20,1,6,9,25.0,22.0,narrow,0.5506091999995988
20,1,6,10,10.0,11.0,narrow,0.4003808999987086
20,1,6,11,16.0,17.0,narrow,1.8020077999990465
20,1,6,12,22.0,18.0,narrow,1.3013143999996828
20,1,6,13,12.0,14.0,narrow,1.3014922000002116
20,1,6,14,14.0,14.0,narrow,1.8350792999990515
20,1,6,15,13.0,16.0,narrow,1.4850372999990211
20,1,6,16,13.0,14.0,narrow,0.9272841999991216
20,1,6,17,10.0,12.0,narrow,1.5348119999998744
20,1,6,18,22.0,22.0,narrow,0.5000653000006423
20,1,6,19,13.0,15.0,narrow,0.2334444999996776
20,1,6,20,18.0,18.0,narrow,1.7340227000004234
20,1,6,21,21.0,20.0,narrow,0.6339901999999711
20,1,6,22,11.0,12.0,narrow,0.5672434999996767
20,1,6,23,13.0,12.0,narrow,1.4680822000009357
20,1,6,24,12.0,13.0,narrow,0.8005316999988281
20,1,6,25,17.0,16.0,narrow,1.7349286999997275
20,1,6,26,17.0,16.0,narrow,0.7839526999996451
20,1,6,27,20.0,20.0,narrow,1.3014640000001236
20,1,6,28,25.0,24.0,narrow,1.3513160000002244
20,1,6,29,22.0,21.0,narrow,1.584605100000772
20,1,6,30,16.0,14.0,narrow,0.3003953999996156
20,1,7,1,21.0,24.0,narrow,0.1667588999989675
20,1,7,2,20.0,19.0,narrow,0.3336862000014662
20,1,7,3,24.0,22.0,narrow,1.114532200001122
20,1,7,4,16.0,19.0,narrow,0.4170835000004445
20,1,7,5,10.0,11.0,narrow,1.5350603999995656
20,1,7,6,19.0,17.0,narrow,1.0843555999999808
20,1,7,7,19.0,19.0,narrow,1.2850185000006604
20,1,7,8,18.0,,narrow,
20,1,7,9,25.0,21.0,narrow,0.851062899999306
20,1,7,10,16.0,18.0,narrow,0.884229499999492
20,1,7,11,12.0,15.0,narrow,1.3848407000004954
20,1,7,12,18.0,17.0,narrow,1.017561900000146
20,1,7,13,14.0,18.0,narrow,1.201239899999564
20,1,7,14,11.0,11.0,narrow,1.568438000000242
20,1,7,15,10.0,12.0,narrow,1.0013971000007589
20,1,7,16,16.0,15.0,narrow,1.0342421999994258
20,1,7,17,23.0,18.0,narrow,0.800620699999854
20,1,7,18,25.0,22.0,narrow,0.6830251999999746
20,1,7,19,22.0,21.0,narrow,1.366105700000844
20,1,7,20,16.0,15.0,narrow,0.513973499999338
20,1,7,21,24.0,19.0,narrow,1.3512609999997949
20,1,7,22,16.0,16.0,narrow,1.835300400000051
20,1,7,23,19.0,18.0,narrow,0.2669832000010501
20,1,7,24,16.0,14.0,narrow,1.6516137999988132
20,1,7,25,24.0,20.0,narrow,1.100836600000548
20,1,7,26,19.0,19.0,narrow,0.9676575000012236
20,1,7,27,17.0,18.0,narrow,1.368280799999411
20,1,7,28,25.0,24.0,narrow,1.7183374999985972
20,1,7,29,10.0,13.0,narrow,0.5338126999995438
20,1,7,30,18.0,17.0,narrow,0.2002542999998695
20,1,8,1,14.0,16.0,narrow,1.4515136999998504
20,1,8,2,17.0,19.0,narrow,1.6019419000003836
20,1,8,3,12.0,15.0,narrow,1.7182792000003246
20,1,8,4,22.0,21.0,narrow,1.384881800000585
20,1,8,5,22.0,21.0,narrow,1.4681729000003545
20,1,8,6,19.0,18.0,narrow,0.0834414000000833
20,1,8,7,16.0,16.0,narrow,0.3335993999990023
20,1,8,8,10.0,13.0,narrow,1.6347831999992195
20,1,8,9,21.0,15.0,narrow,1.9021025000001828
20,1,8,10,18.0,19.0,narrow,1.151184399999693
20,1,8,11,16.0,16.0,narrow,1.3182245000007242
20,1,8,12,12.0,14.0,narrow,1.1175788000000466
20,1,8,13,23.0,22.0,narrow,0.30036310000105
20,1,8,14,20.0,20.0,narrow,1.384470400000282
20,1,8,15,20.0,21.0,narrow,0.8671789999989414
20,1,8,16,14.0,17.0,narrow,1.7853256999987934
20,1,8,17,20.0,25.0,narrow,0.8173606999989715
20,1,8,18,13.0,13.0,narrow,0.6674568000016734
20,1,8,19,10.0,11.0,narrow,1.2514055999999982
20,1,8,20,13.0,14.0,narrow,0.0334249000006821
20,1,8,21,21.0,21.0,narrow,1.1179982999983622
20,1,8,22,24.0,20.0,narrow,0.6672834000000876
20,1,8,23,22.0,20.0,narrow,1.251384400000461
20,1,8,24,18.0,20.0,narrow,1.901992600000085
20,1,8,25,20.0,18.0,narrow,1.751717799999824
20,1,8,26,11.0,12.0,narrow,1.234651799999483
20,1,8,27,14.0,14.0,narrow,0.0304016999998566
20,1,8,28,14.0,15.0,narrow,1.351520199999868
20,1,8,29,13.0,14.0,narrow,0.8974844999993365
20,1,8,30,21.0,21.0,narrow,1.0346497999998974
20,2,1,1,18.0,19.0,narrow,1.384887400000025
20,2,1,2,23.0,24.0,narrow,1.5181376999998974
20,2,1,3,11.0,12.0,narrow,0.4168461999997817
20,2,1,4,20.0,21.0,narrow,1.4682745000000068
20,2,1,5,15.0,13.0,narrow,0.2169090000002143
20,2,1,6,14.0,16.0,narrow,1.0671752000002923
20,2,1,7,17.0,19.0,narrow,1.4177567000001543
20,2,1,8,20.0,22.0,narrow,1.2516575999998167
20,2,1,9,10.0,12.0,narrow,0.948877100000118
20,2,1,10,16.0,18.0,narrow,1.3015228999997817
20,2,1,11,20.0,20.0,narrow,0.9510945999995783
20,2,1,12,19.0,17.0,narrow,1.3014397999995708
20,2,1,13,22.0,18.0,narrow,1.9852122000002057
20,2,1,14,17.0,17.0,narrow,0.7340126999997665
20,2,1,15,13.0,14.0,narrow,0.4171243000000686
20,2,1,16,17.0,18.0,narrow,1.5850830999997925
20,2,1,17,24.0,21.0,narrow,0.3001312000001235
20,2,1,18,11.0,10.0,narrow,1.0012525999995887
20,2,1,19,13.0,15.0,narrow,0.0334837000000334
20,2,1,20,18.0,19.0,narrow,0.8340730999998414
20,2,1,21,14.0,13.0,narrow,0.0833624000001691
20,2,1,22,11.0,10.0,narrow,0.5504645000000892
20,2,1,23,20.0,18.0,narrow,1.1515169999997852
20,2,1,24,12.0,14.0,narrow,0.3837962000002335
20,2,1,25,15.0,16.0,narrow,0.1003015000001141
20,2,1,26,18.0,,narrow,
20,2,1,27,19.0,19.0,narrow,0.9342882999999348
20,2,1,28,13.0,14.0,narrow,1.084446200000002
20,2,1,29,21.0,18.0,narrow,0.8165466000000379
20,2,1,30,21.0,21.0,narrow,0.567175799999859
20,2,2,1,16.0,18.0,narrow,0.8643698000000768
20,2,2,2,22.0,23.0,narrow,0.2834159999997609
20,2,2,3,23.0,21.0,narrow,0.2001316999999289
20,2,2,4,10.0,10.0,narrow,0.5163575999999921
20,2,2,5,14.0,14.0,narrow,1.1847225000001345
20,2,2,6,20.0,20.0,narrow,1.4349621999999729
20,2,2,7,22.0,22.0,narrow,0.9008015999997953
20,2,2,8,15.0,12.0,narrow,1.4346776000002135
20,2,2,9,19.0,17.0,narrow,1.3011739000003215
20,2,2,10,13.0,13.0,narrow,0.4337841999999909
20,2,2,11,12.0,10.0,narrow,0.8843958999996175
20,2,2,12,13.0,12.0,narrow,1.4851232000000891
20,2,2,13,11.0,13.0,narrow,1.017541700000038
20,2,2,14,20.0,21.0,narrow,0.5996574000000692
20,2,2,15,19.0,17.0,narrow,0.2836253999998916
20,2,2,16,20.0,22.0,narrow,1.2013107000002492
20,2,2,17,23.0,21.0,narrow,1.284699400000136
20,2,2,18,20.0,19.0,narrow,0.8010066000001643
20,2,2,19,19.0,19.0,narrow,1.101297799999884
20,2,2,20,25.0,20.0,narrow,1.618283999999676
20,2,2,21,21.0,15.0,narrow,0.2637057000001732
20,2,2,22,22.0,21.0,narrow,1.0346637999996346
20,2,2,23,20.0,18.0,narrow,0.4337600000003476
20,2,2,24,20.0,18.0,narrow,1.4847598999999718
20,2,2,25,21.0,19.0,narrow,1.6018168000000514
20,2,2,26,13.0,14.0,narrow,1.851571800000329
20,2,2,27,24.0,19.0,narrow,1.284711199999947
20,2,2,28,24.0,21.0,narrow,1.7515522999997302
20,2,2,29,18.0,16.0,narrow,0.8175114999999096
20,2,2,30,13.0,12.0,narrow,0.3169944999999643
20,2,3,1,25.0,22.0,narrow,1.2346875999996882
20,2,3,2,22.0,22.0,narrow,0.2967039999998633
20,2,3,3,19.0,20.0,narrow,1.267985399999816
20,2,3,4,21.0,19.0,narrow,0.3337066000003688
20,2,3,5,25.0,21.0,narrow,1.334679199999755
20,2,3,6,21.0,19.0,narrow,0.951110399999834
20,2,3,7,11.0,12.0,narrow,1.2183489000003649
20,2,3,8,11.0,13.0,narrow,0.9843190000001414
20,2,3,9,20.0,19.0,narrow,0.6672297999998591
20,2,3,10,14.0,15.0,narrow,0.500277399999959
20,2,3,11,21.0,20.0,narrow,0.934283300000061
20,2,3,12,13.0,15.0,narrow,0.0333106000002771
20,2,3,13,23.0,19.0,narrow,0.984562900000128
20,2,3,14,10.0,10.0,narrow,0.3834468999998535
20,2,3,15,13.0,15.0,narrow,0.4837566000001061
20,2,3,16,14.0,14.0,narrow,0.9674141000000418
20,2,3,17,19.0,20.0,narrow,1.4849107000000004
20,2,3,18,17.0,16.0,narrow,1.451723000000129
20,2,3,19,10.0,10.0,narrow,0.9011225999997804
20,2,3,20,12.0,12.0,narrow,0.8506470000002082
20,2,3,21,18.0,18.0,narrow,0.1468688999998448
20,2,3,22,24.0,21.0,narrow,1.2681357999999818
20,2,3,23,14.0,13.0,narrow,1.0010240000001431
20,2,3,24,17.0,16.0,narrow,1.2845413999998527
20,2,3,25,12.0,12.0,narrow,1.4813610000001065
20,2,3,26,13.0,13.0,narrow,1.1013450999998895
20,2,3,27,11.0,14.0,narrow,1.284560699999929
20,2,3,28,22.0,19.0,narrow,1.3512392999996337
20,2,3,29,11.0,12.0,narrow,0.4170240000003105
20,2,3,30,19.0,18.0,narrow,0.5504171000002316
20,2,4,1,16.0,16.0,narrow,0.5340016999998625
20,2,4,2,20.0,17.0,narrow,0.8007729000000836
20,2,4,3,15.0,14.0,narrow,0.8637222000002112
20,2,4,4,14.0,13.0,narrow,1.131184299999859
20,2,4,5,21.0,19.0,narrow,0.5137497000000621
20,2,4,6,13.0,11.0,narrow,0.1333358000001681
20,2,4,7,21.0,20.0,narrow,0.550290700000005
20,2,4,8,13.0,14.0,narrow,0.8340837000000647
20,2,4,9,20.0,21.0,narrow,0.8340199999997822
20,2,4,10,15.0,15.0,narrow,1.5182174999999916
20,2,4,11,14.0,14.0,narrow,1.3514611000000514
20,2,4,12,14.0,18.0,narrow,0.9965825999997832
20,2,4,13,12.0,13.0,narrow,1.1844845000000532
20,2,4,14,18.0,19.0,narrow,0.8508499000004122
20,2,4,15,22.0,18.0,narrow,0.0834706000000551
20,2,4,16,25.0,22.0,narrow,1.7014869999998157
20,2,4,17,16.0,17.0,narrow,1.3344520000000557
20,2,4,18,15.0,18.0,narrow,0.9308650999996644
20,2,4,19,13.0,12.0,narrow,0.947619300000042
20,2,4,20,22.0,24.0,narrow,1.815441500000361
20,2,4,21,12.0,13.0,narrow,0.6676250000000437
20,2,4,22,15.0,15.0,narrow,0.2169238000001314
20,2,4,23,12.0,14.0,narrow,1.801872299999559
20,2,4,24,17.0,17.0,narrow,0.7507014000002528
20,2,4,25,16.0,21.0,narrow,1.117562999999791
20,2,4,26,14.0,18.0,narrow,1.6347912000001088
20,2,4,27,25.0,22.0,narrow,0.96731839999984
20,2,4,28,16.0,18.0,narrow,1.4346522999999252
20,2,4,29,10.0,13.0,narrow,0.7340594000002056
20,2,4,30,22.0,22.0,narrow,0.3336626999998771
20,2,5,1,35.0,33.0,wide,0.6305929999998625
20,2,5,2,14.0,17.0,wide,1.7848361000001205
20,2,5,3,15.0,18.0,wide,0.550535100000161
20,2,5,4,10.0,10.0,wide,1.050128900000345
20,2,5,5,26.0,25.0,wide,0.4671783000003415
20,2,5,6,34.0,32.0,wide,1.5353619000002254
20,2,5,7,40.0,35.0,wide,2.035197600000174
20,2,5,8,23.0,24.0,wide,1.7676538999999138
20,2,5,9,29.0,23.0,wide,0.8341054000002259
20,2,5,10,13.0,12.0,wide,1.2849624000000404
20,2,5,11,30.0,24.0,wide,0.3170617000000675
20,2,5,12,16.0,19.0,wide,1.3180866000002425
20,2,5,13,33.0,29.0,wide,1.2178326000002926
20,2,5,14,25.0,25.0,wide,0.4169315000003735
20,2,5,15,14.0,12.0,wide,1.2847227000002022
20,2,5,16,34.0,30.0,wide,0.1801920999996582
20,2,5,17,13.0,17.0,wide,1.9188640000002124
20,2,5,18,28.0,25.0,wide,1.2012544999997772
20,2,5,19,40.0,29.0,wide,0.9333974999999556
20,2,5,20,28.0,22.0,wide,0.0831970999997793
20,2,5,21,17.0,18.0,wide,1.100988099999995
20,2,5,22,36.0,33.0,wide,0.6339281000000483
20,2,5,23,33.0,31.0,wide,0.8506221999996342
20,2,5,24,23.0,19.0,wide,1.3343525000000227
20,2,5,25,33.0,31.0,wide,1.3011969999997746
20,2,5,26,17.0,18.0,wide,0.0167709000006652
20,2,5,27,11.0,15.0,wide,1.7019536000007065
20,2,5,28,12.0,15.0,wide,1.9363311999995856
20,2,5,29,17.0,20.0,wide,0.6665882999996029
20,2,5,30,13.0,17.0,wide,0.0168500999998286
20,2,6,1,25.0,31.0,wide,1.5849267000003238
20,2,6,2,32.0,35.0,wide,1.1275729999997566
20,2,6,3,10.0,13.0,wide,0.3472302999998646
20,2,6,4,13.0,16.0,wide,1.4681377999995675
20,2,6,5,23.0,23.0,wide,0.1136175000001458
20,2,6,6,20.0,20.0,wide,0.0302265000000261
20,2,6,7,26.0,30.0,wide,0.4301183999996283
20,2,6,8,30.0,32.0,wide,1.1976939000005586
20,2,6,9,21.0,22.0,wide,0.4504189999997834
20,2,6,10,36.0,36.0,wide,1.4014176000000589
20,2,6,11,35.0,31.0,wide,0.2668789999997898
20,2,6,12,25.0,23.0,wide,1.6014814000000115
20,2,6,13,33.0,33.0,wide,0.9176329000001716
20,2,6,14,36.0,38.0,wide,1.2345195999996577
20,2,6,15,39.0,34.0,wide,1.851810199999818
20,2,6,16,36.0,34.0,wide,1.2835594000007404
20,2,6,17,26.0,27.0,wide,1.8509691999997813
20,2,6,18,39.0,35.0,wide,0.2003280999997514
20,2,6,19,12.0,11.0,wide,1.5347939999992375
20,2,6,20,34.0,29.0,wide,1.000036700000237
20,2,6,21,24.0,29.0,wide,1.7348700000002282
20,2,6,22,13.0,17.0,wide,0.1334854999995514
20,2,6,23,19.0,23.0,wide,0.917464299999665
20,2,6,24,37.0,36.0,wide,0.684209799999735
20,2,6,25,30.0,31.0,wide,0.3669855999996798
20,2,6,26,14.0,13.0,wide,1.6848062999997635
20,2,6,27,36.0,33.0,wide,1.5683282999998482
20,2,6,28,15.0,19.0,wide,1.1177546999997503
20,2,6,29,14.0,18.0,wide,0.0332177999998748
20,2,6,30,26.0,26.0,wide,0.1833137999992686
20,2,7,1,20.0,24.0,wide,1.3513434000005873
20,2,7,2,32.0,33.0,wide,1.0177972999999838
20,2,7,3,18.0,26.0,wide,1.4681478000002244
20,2,7,4,29.0,30.0,wide,1.8018462
20,2,7,5,27.0,27.0,wide,1.6683311000006142
20,2,7,6,32.0,31.0,wide,0.1334759000001213
20,2,7,7,17.0,19.0,wide,1.5014609999998356
20,2,7,8,39.0,36.0,wide,1.1344980000003488
20,2,7,9,30.0,34.0,wide,2.1998445999997784
20,2,7,10,17.0,20.0,wide,0.6307646000004752
20,2,7,11,29.0,29.0,wide,1.5183424999995625
20,2,7,12,14.0,19.0,wide,0.0666797999992923
20,2,7,13,39.0,34.0,wide,0.6173073999998451
20,2,7,14,28.0,32.0,wide,1.7852762999991685
20,2,7,15,21.0,27.0,wide,0.2503864999998768
20,2,7,16,11.0,10.0,wide,0.7842716000004657
20,2,7,17,22.0,27.0,wide,1.8518183999995017
20,2,7,18,21.0,25.0,wide,1.9685279999994236
20,2,7,19,37.0,32.0,wide,1.4845555000001696
20,2,7,20,10.0,10.0,wide,0.9675508000000264
20,2,7,21,25.0,23.0,wide,1.4848072999993749
20,2,7,22,13.0,16.0,wide,2.068850599999678
20,2,7,23,29.0,35.0,wide,1.417996299999686
20,2,7,24,10.0,14.0,wide,1.1844891000000644
20,2,7,25,16.0,24.0,wide,0.2335567000000082
20,2,7,26,12.0,19.0,wide,1.5350345999995625
20,2,7,27,24.0,29.0,wide,0.95094330000029
20,2,7,28,22.0,24.0,wide,0.1334000999995623
20,2,7,29,15.0,19.0,wide,0.3003214999998818
20,2,7,30,32.0,34.0,wide,0.9677513999995426
20,2,8,1,35.0,36.0,wide,1.6352133000000322
20,2,8,2,17.0,21.0,wide,1.0343235999998797
20,2,8,3,38.0,33.0,wide,1.3680546000005052
20,2,8,4,16.0,19.0,wide,0.2167324000001826
20,2,8,5,30.0,30.0,wide,0.8008807999995042
20,2,8,6,39.0,35.0,wide,0.6839201000002504
20,2,8,7,39.0,34.0,wide,0.2834975000005215
20,2,8,8,33.0,34.0,wide,0.5004264999997758
20,2,8,9,18.0,21.0,wide,0.8836479999999938
20,2,8,10,39.0,30.0,wide,0.330445000000509
20,2,8,11,38.0,34.0,wide,1.4977230000004056
20,2,8,12,21.0,25.0,wide,1.7851393000000826
20,2,8,13,24.0,26.0,wide,1.9850185000004783
20,2,8,14,15.0,21.0,wide,0.0833790000006047
20,2,8,15,12.0,15.0,wide,0.1167640999992727
20,2,8,16,16.0,19.0,wide,1.5016221000005316
20,2,8,17,27.0,30.0,wide,0.0167591999997966
20,2,8,18,31.0,33.0,wide,0.1002637999999933
20,2,8,19,20.0,27.0,wide,1.4014471999998932
20,2,8,20,30.0,32.0,wide,0.4504222000005029
20,2,8,21,12.0,18.0,wide,1.5173636999998052
20,2,8,22,12.0,15.0,wide,1.3678094999995665
20,2,8,23,29.0,32.0,wide,1.301213500000813
20,2,8,24,13.0,19.0,wide,1.2668862999998964
20,2,8,25,14.0,20.0,wide,0.3501956999998583
20,2,8,26,39.0,37.0,wide,1.8851967999999033
20,2,8,27,29.0,32.0,wide,0.6006974000001719
20,2,8,28,32.0,30.0,wide,1.7184098999996422
20,2,8,29,35.0,35.0,wide,1.4005004000000554
20,2,8,30,21.0,27.0,wide,0.7674778000000515
21,1,1,1,23.0,,narrow,
21,1,1,2,13.0,11.0,narrow,1.3680696999999782
21,1,1,3,21.0,22.0,narrow,0.8976814999987255
21,1,1,4,15.0,13.0,narrow,0.8174262000011367
21,1,1,5,11.0,10.0,narrow,0.984317700000247
21,1,1,6,21.0,24.0,narrow,1.6351966000001994
21,1,1,7,15.0,13.0,narrow,1.167708599999969
21,1,1,8,21.0,20.0,narrow,1.7352394999998069
21,1,1,9,12.0,10.0,narrow,0.6837509999986651
21,1,1,10,21.0,19.0,narrow,1.1346840000005614
21,1,1,11,20.0,19.0,narrow,1.6014978999992309
21,1,1,12,19.0,18.0,narrow,1.5014131999996607
21,1,1,13,21.0,15.0,narrow,0.3001960000001418
21,1,1,14,11.0,10.0,narrow,0.180314699999144
21,1,1,15,15.0,14.0,narrow,0.8340234999996028
21,1,1,16,13.0,12.0,narrow,0.0500961999987339
21,1,1,17,22.0,20.0,narrow,1.3679637000004732
21,1,1,18,17.0,16.0,narrow,2.001806000000215
21,1,1,19,24.0,20.0,narrow,1.1145278999993025
21,1,1,20,23.0,21.0,narrow,1.6180867000002763
21,1,1,21,11.0,10.0,narrow,0.9178198999998132
21,1,1,22,11.0,12.0,narrow,1.601528799999869
21,1,1,23,11.0,11.0,narrow,1.434557999999015
21,1,1,24,23.0,20.0,narrow,0.830741499999931
21,1,1,25,25.0,22.0,narrow,1.4179192000010516
21,1,1,26,21.0,17.0,narrow,0.0333329000004596
21,1,1,27,15.0,13.0,narrow,1.6514917999993486
21,1,1,28,13.0,15.0,narrow,1.518313200000193
21,1,1,29,13.0,11.0,narrow,0.0802504999992379
21,1,1,30,24.0,18.0,narrow,1.5515364000002592
21,1,2,1,20.0,17.0,narrow,1.2011708999998518
21,1,2,2,25.0,20.0,narrow,1.21760870000071
21,1,2,3,17.0,14.0,narrow,1.4516588999995292
21,1,2,4,19.0,17.0,narrow,1.3312678000002052
21,1,2,5,14.0,11.0,narrow,0.9009126000000832
21,1,2,6,21.0,19.0,narrow,0.2502946000004158
21,1,2,7,12.0,11.0,narrow,1.201191199999812
21,1,2,8,21.0,17.0,narrow,1.418214799999987
21,1,2,9,25.0,22.0,narrow,1.8151799000006577
21,1,2,10,17.0,16.0,narrow,0.8834615999985544
21,1,2,11,19.0,17.0,narrow,0.4338182999999844
21,1,2,12,19.0,19.0,narrow,0.283580900000743
21,1,2,13,23.0,20.0,narrow,0.6508136000011291
21,1,2,14,17.0,15.0,narrow,0.7005222999996477
21,1,2,15,24.0,20.0,narrow,0.283510600000227
21,1,2,16,11.0,10.0,narrow,0.7842486000008648
21,1,2,17,23.0,18.0,narrow,1.585235399999874
21,1,2,18,17.0,17.0,narrow,1.868581000000631
21,1,2,19,22.0,19.0,narrow,1.7515475000000151
21,1,2,20,14.0,16.0,narrow,0.3303028999998787
21,1,2,21,11.0,10.0,narrow,0.2167570000001433
21,1,2,22,20.0,19.0,narrow,0.4839496000004146
