subject,session,mapping,run,trial_nr,orientation,value,reward,response,response_time
15,1,inverse_cdf,5,100,135.0,32.5,62.5,24.5,1.7588480000003983
15,1,inverse_cdf,5,101,120.0,25.5,42.0,23.0,1.8766352999991796
15,1,inverse_cdf,5,102,90.0,22.0,51.0,22.0,2.00601640000059
15,1,inverse_cdf,5,103,165.0,41.0,54.5,38.0,2.263835800000379
15,1,inverse_cdf,5,104,30.0,5.0,42.0,3.0,1.864525500000127
15,1,inverse_cdf,5,105,75.0,21.0,42.0,15.5,2.488182900000538
15,1,inverse_cdf,5,106,97.5,22.5,52.0,22.5,1.355858800000533
15,1,inverse_cdf,5,107,67.5,20.0,42.0,7.5,2.2990982000001168
15,1,inverse_cdf,5,108,142.5,36.5,78.5,25.0,1.5107821999999942
15,1,inverse_cdf,5,109,112.5,24.0,42.0,22.5,1.6414629000000789
15,1,inverse_cdf,5,110,22.5,4.0,42.0,2.5,1.8041909000003216
15,1,inverse_cdf,5,111,45.0,11.5,42.0,5.0,1.120870599999762
15,1,inverse_cdf,5,112,105.0,23.0,42.0,22.5,1.2853149000002304
15,1,inverse_cdf,5,113,37.5,7.5,42.0,4.0,2.0280187999996997
15,1,inverse_cdf,5,114,7.5,2.5,42.0,2.5,2.063775100000385
15,1,inverse_cdf,5,115,82.5,21.5,42.0,21.0,2.452522399999907
15,1,inverse_cdf,6,116,112.5,24.0,42.0,22.5,1.917182700000012
15,1,inverse_cdf,6,117,127.5,28.0,42.0,25.5,1.8545303999999303
15,1,inverse_cdf,6,118,157.5,40.0,46.0,36.5,2.549453700000413
15,1,inverse_cdf,6,119,22.5,4.0,42.0,3.0,1.5210332999995444
15,1,inverse_cdf,6,120,75.0,21.0,55.0,20.0,2.1703757999994195
15,1,inverse_cdf,6,121,7.5,2.5,42.0,2.5,2.782867300000362
15,1,inverse_cdf,6,122,82.5,21.5,42.0,21.0,2.2356107999994492
15,1,inverse_cdf,6,123,150.0,39.0,71.0,36.5,1.9100956000002045
15,1,inverse_cdf,6,124,15.0,3.0,42.0,3.0,1.0848925000000236
15,1,inverse_cdf,6,125,172.5,41.5,58.0,39.0,1.6991056999995635
15,1,inverse_cdf,6,126,90.0,22.0,55.5,22.0,2.381605900000068
15,1,inverse_cdf,6,127,142.5,36.5,76.0,23.5,2.6881776000000173
15,1,inverse_cdf,6,128,67.5,20.0,42.0,18.5,2.3580878000002485
15,1,inverse_cdf,6,129,165.0,41.0,49.0,39.0,1.8274198000008255
15,1,inverse_cdf,6,130,60.0,18.5,42.0,7.5,1.8288763000000472
15,1,inverse_cdf,6,131,45.0,11.5,42.0,7.5,2.0823102999993353
15,1,inverse_cdf,6,132,52.5,16.0,55.5,5.0,2.6881760999995095
15,1,inverse_cdf,6,133,30.0,5.0,42.0,3.0,1.7804145999998582
15,1,inverse_cdf,6,134,120.0,25.5,42.0,23.0,1.22634300000027
15,1,inverse_cdf,6,135,37.5,7.5,42.0,5.0,2.029278400000294
15,1,inverse_cdf,6,136,105.0,23.0,42.0,22.5,2.229765499999303
15,1,inverse_cdf,6,137,97.5,22.5,46.0,22.5,1.7107620000006136
15,1,inverse_cdf,6,138,135.0,32.5,42.0,23.0,1.746271500000148
15,1,inverse_cdf,7,139,82.5,21.5,50.0,20.0,1.8471528999998552
15,1,inverse_cdf,7,140,60.0,18.5,42.0,11.5,1.015089800000169
15,1,inverse_cdf,7,141,150.0,39.0,42.0,25.5,1.7514545000003636
15,1,inverse_cdf,7,142,142.5,36.5,74.0,28.0,1.7450469999994311
15,1,inverse_cdf,7,143,7.5,2.5,42.0,2.5,1.1562049000003751
15,1,inverse_cdf,7,144,45.0,11.5,42.0,5.0,2.0631858000006105
15,1,inverse_cdf,7,145,165.0,41.0,55.5,37.5,2.0987365999999383
15,1,inverse_cdf,7,146,112.5,24.0,45.5,25.0,2.004416900000251
15,1,inverse_cdf,7,147,157.5,40.0,66.0,36.5,1.8509887000000165
15,1,inverse_cdf,7,148,67.5,20.0,46.5,16.5,2.4169873000000734
15,1,inverse_cdf,7,149,15.0,3.0,42.0,3.0,1.627186900000197
15,1,inverse_cdf,7,150,90.0,22.0,42.0,22.0,1.8747303000000104
15,1,inverse_cdf,7,151,37.5,7.5,42.0,5.0,1.6507798999991792
15,1,inverse_cdf,7,152,75.0,21.0,42.0,20.0,2.0869611000007353
15,1,inverse_cdf,7,153,135.0,32.5,0.0,,
15,1,inverse_cdf,7,154,30.0,5.0,42.0,4.0,1.3796264000002338
15,1,inverse_cdf,7,155,127.5,28.0,57.0,25.0,2.019341899999745
15,1,inverse_cdf,7,156,105.0,23.0,42.0,22.0,1.8051801000001433
15,1,inverse_cdf,7,157,172.5,41.5,63.5,40.0,1.758424799999375
15,1,inverse_cdf,7,158,120.0,25.5,42.0,25.5,1.7807240000001912
15,1,inverse_cdf,7,159,22.5,4.0,42.0,4.0,1.9461522999999945
15,1,inverse_cdf,7,160,97.5,22.5,42.0,22.5,1.85179319999952
15,1,inverse_cdf,7,161,52.5,16.0,42.0,7.0,1.6870507000003272
15,1,inverse_cdf,8,162,75.0,21.0,51.0,18.5,1.5351199999995515
15,1,inverse_cdf,8,163,7.5,2.5,42.0,2.5,1.532854199999747
15,1,inverse_cdf,8,164,52.5,16.0,42.0,7.0,2.2873435999999856
15,1,inverse_cdf,8,165,157.5,40.0,42.0,31.0,2.1114688000006936
15,1,inverse_cdf,8,166,172.5,41.5,42.0,39.0,1.7571232000000236
15,1,inverse_cdf,8,167,142.5,36.5,52.5,28.0,1.921892299999854
15,1,inverse_cdf,8,168,135.0,32.5,42.0,25.5,1.9688670000005004
15,1,inverse_cdf,8,169,105.0,23.0,42.0,22.5,1.733720700000049
15,1,inverse_cdf,8,170,150.0,39.0,42.0,33.0,1.6750661000005491
15,1,inverse_cdf,8,171,165.0,41.0,82.0,39.0,1.4521138999998584
15,1,inverse_cdf,8,172,67.5,20.0,42.0,16.0,1.771253899999465
15,1,inverse_cdf,8,173,30.0,5.0,42.0,4.0,2.193048500000259
15,1,inverse_cdf,8,174,15.0,3.0,42.0,2.5,2.0289110000003348
15,1,inverse_cdf,8,175,97.5,22.5,52.0,22.5,1.6505855000004883
15,1,inverse_cdf,8,176,60.0,18.5,56.0,16.5,1.698390599999584
15,1,inverse_cdf,8,177,112.5,24.0,42.0,23.0,1.7922226000000592
15,1,inverse_cdf,8,178,90.0,22.0,61.0,21.5,2.112580600000001
15,1,inverse_cdf,8,179,22.5,4.0,42.0,2.5,1.7117278000005172
15,1,inverse_cdf,8,180,82.5,21.5,42.0,20.5,1.3571492999999464
15,1,inverse_cdf,8,181,120.0,25.5,42.0,23.0,1.3814698999995016
15,1,inverse_cdf,8,182,45.0,11.5,42.0,5.0,1.7691652000012257
15,1,inverse_cdf,8,183,37.5,7.5,42.0,4.0,2.3463112999997975
15,1,inverse_cdf,8,184,127.5,28.0,42.0,24.5,1.4502754999994067
15,2,cdf,1,1,135.0,32.0,52.5,31.5,1.7360823999997592
15,2,cdf,1,2,120.0,31.0,73.0,28.0,1.5215862000000016
15,2,cdf,1,3,142.5,32.5,42.0,31.5,1.6276754999998957
15,2,cdf,1,4,127.5,31.5,52.5,28.0,2.3107774000000063
15,2,cdf,1,5,7.5,5.5,46.0,5.0,1.4741515999999135
15,2,cdf,1,6,45.0,12.0,42.0,11.0,1.652164999999968
15,2,cdf,1,7,22.5,10.0,42.0,8.0,1.9336912999997369
15,2,cdf,1,8,97.5,25.5,65.0,25.5,1.9101049999999304
15,2,cdf,1,9,75.0,16.0,42.0,14.0,1.615206699999817
15,2,cdf,1,10,172.5,38.5,42.0,38.5,1.6510541999996349
15,2,cdf,1,11,67.5,14.0,55.0,13.0,1.7922043999997186
15,2,cdf,1,12,60.0,13.0,52.5,11.0,1.379631000000245
15,2,cdf,1,13,105.0,28.0,50.5,28.0,2.0869580999997197
15,2,cdf,1,14,165.0,36.0,65.5,34.0,1.4267786000000342
15,2,cdf,1,15,112.5,30.0,42.0,30.5,2.452245400000266
15,2,cdf,1,16,30.0,11.0,42.0,11.0,0.7434889000001021
15,2,cdf,1,17,52.5,12.5,47.0,11.5,2.2187010000002374
15,2,cdf,1,18,15.0,8.0,42.0,8.0,2.2992167000002155
15,2,cdf,1,19,82.5,18.5,42.0,16.0,1.556860300000153
15,2,cdf,1,20,37.5,11.5,42.0,11.5,2.287388999999621
15,2,cdf,1,21,150.0,33.0,63.0,31.0,2.204801899999893
15,2,cdf,1,22,90.0,22.0,42.0,22.0,1.7922161000001324
15,2,cdf,1,23,157.5,34.0,60.0,34.0,2.204824599999938
15,2,cdf,2,24,165.0,36.0,42.0,34.0,1.898195300000225
15,2,cdf,2,25,105.0,28.0,50.0,27.0,2.9593033999999534
15,2,cdf,2,26,112.5,30.0,42.0,28.0,2.34633359999998
15,2,cdf,2,27,150.0,33.0,51.5,31.0,2.4533354000000145
15,2,cdf,2,28,30.0,11.0,42.0,11.0,2.475814700000228
15,2,cdf,2,29,45.0,12.0,52.5,11.0,1.9830870999999208
15,2,cdf,2,30,7.5,5.5,42.0,5.5,1.2734528999999384
15,2,cdf,2,31,90.0,22.0,56.0,22.0,1.1206978000000165
15,2,cdf,2,32,15.0,8.0,42.0,8.0,1.4265731999998934
15,2,cdf,2,33,97.5,25.5,42.0,25.5,1.3444187999998576
15,2,cdf,2,34,52.5,12.5,42.0,11.0,1.827600000000075
15,2,cdf,2,35,67.5,14.0,42.0,13.0,2.21667350000007
15,2,cdf,2,36,75.0,16.0,53.0,14.0,1.957947299999887
15,2,cdf,2,37,120.0,31.0,70.5,31.0,1.993471799999952
15,2,cdf,2,38,22.5,10.0,42.0,8.0,1.190994900000078
15,2,cdf,2,39,172.5,38.5,62.0,36.0,1.969645600000149
15,2,cdf,2,40,37.5,11.5,42.0,11.0,2.765398400000322
15,2,cdf,2,41,82.5,18.5,42.0,16.0,2.3006470000000263
15,2,cdf,2,42,127.5,31.5,56.5,30.0,1.9491272000000208
15,2,cdf,2,43,142.5,32.5,0.0,,
15,2,cdf,2,44,135.0,32.0,59.0,31.0,1.568635600000107
15,2,cdf,2,45,157.5,34.0,68.0,34.0,1.3324203000001944
15,2,cdf,2,46,60.0,13.0,42.0,11.0,1.992637399999694
15,2,cdf,3,47,45.0,12.0,42.0,11.0,1.6388786000006803
15,2,cdf,3,48,30.0,11.0,42.0,10.0,1.4271007000006648
15,2,cdf,3,49,90.0,22.0,56.0,22.0,1.2852873000001637
15,2,cdf,3,50,105.0,28.0,53.0,25.5,1.8393723999997744
15,2,cdf,3,51,82.5,18.5,46.5,18.5,1.3558751000000484
15,2,cdf,3,52,127.5,31.5,42.0,28.0,1.3088986000002478
15,2,cdf,3,53,97.5,25.5,67.0,24.5,2.4759665999999925
15,2,cdf,3,54,142.5,32.5,47.0,31.0,1.5559520999995584
15,2,cdf,3,55,112.5,30.0,42.0,28.0,1.249940799999422
15,2,cdf,3,56,7.5,5.5,42.0,5.5,1.462102500000583
15,2,cdf,3,57,75.0,16.0,42.0,12.0,2.08939620000001
15,2,cdf,3,58,15.0,8.0,42.0,8.0,1.485697799999798
15,2,cdf,3,59,37.5,11.5,42.0,11.0,1.9217256000001728
15,2,cdf,3,60,22.5,10.0,50.5,10.0,2.35812580000038
15,2,cdf,3,61,157.5,34.0,43.5,33.0,1.2642745000002833
15,2,cdf,3,62,120.0,31.0,57.5,28.0,1.216898200000287
15,2,cdf,3,63,165.0,36.0,42.0,34.0,1.33239439999943
15,2,cdf,3,64,60.0,13.0,42.0,11.0,1.5364294999999402
15,2,cdf,3,65,150.0,33.0,74.0,33.0,1.7929172000003746
15,2,cdf,3,66,135.0,32.0,42.0,30.0,1.591906700000436
15,2,cdf,3,67,67.5,14.0,46.5,12.0,1.8299182999999175
15,2,cdf,3,68,172.5,38.5,67.5,37.5,1.7568664000000354
15,2,cdf,3,69,52.5,12.5,42.0,11.5,1.709984199999781
15,2,cdf,4,70,90.0,22.0,57.5,22.0,1.4064055999997436
15,2,cdf,4,71,37.5,11.5,42.0,11.0,1.3119868000003407
15,2,cdf,4,72,67.5,14.0,42.0,13.0,2.051601500000288
15,2,cdf,4,73,120.0,31.0,70.0,28.0,2.1576772000007622
15,2,cdf,4,74,75.0,16.0,50.5,16.0,1.0737928999997166
15,2,cdf,4,75,97.5,25.5,51.0,25.5,1.8040046999994956
15,2,cdf,4,76,165.0,36.0,68.0,33.5,1.5919512000000395
15,2,cdf,4,77,142.5,32.5,57.0,31.0,1.799411400000281
15,2,cdf,4,78,135.0,32.0,50.5,31.0,2.5938624000000345
15,2,cdf,4,79,22.5,10.0,42.0,8.0,1.4741275000005771
15,2,cdf,4,80,105.0,28.0,49.0,28.0,1.7332861000004414
15,2,cdf,4,81,150.0,33.0,74.5,31.0,1.4031882999997831
15,2,cdf,4,82,52.5,12.5,42.0,11.0,1.509334700000181
15,2,cdf,4,83,15.0,8.0,42.0,8.0,1.7685965999999098
15,2,cdf,4,84,127.5,31.5,54.0,30.5,2.228468399999656
15,2,cdf,4,85,82.5,18.5,42.0,16.0,1.214508800000658
15,2,cdf,4,86,45.0,12.0,42.0,11.0,1.887034099999255
15,2,cdf,4,87,30.0,11.0,42.0,8.0,2.040348399999857
15,2,cdf,4,88,172.5,38.5,42.0,36.0,1.6744894000003114
15,2,cdf,4,89,157.5,34.0,43.5,34.0,1.6389682999997603
15,2,cdf,4,90,60.0,13.0,41.5,18.0,1.3455693999994764
15,2,cdf,4,91,7.5,5.5,42.0,4.5,1.7109577000001082
15,2,cdf,4,92,112.5,30.0,45.0,27.5,2.192861200000152
15,2,cdf,5,93,105.0,28.0,60.5,27.5,1.5292375999997605
15,2,cdf,5,94,75.0,16.0,42.0,14.0,1.8775949000000764
15,2,cdf,5,95,82.5,18.5,42.0,16.0,1.3096312999996371
15,2,cdf,5,96,97.5,25.5,50.0,25.5,1.8293766999995569
15,2,cdf,5,97,37.5,11.5,42.0,11.0,1.2288549999993847
15,2,cdf,5,98,22.5,10.0,51.0,8.0,1.405446099999608
15,2,cdf,5,99,15.0,8.0,42.0,5.0,2.3475195000000895
15,2,cdf,5,100,135.0,32.0,42.0,31.0,1.8747366999996304
15,2,cdf,5,101,142.5,32.5,69.5,31.5,1.815833399999974
15,2,cdf,5,102,157.5,34.0,42.0,33.5,1.8277725000007192
15,2,cdf,5,103,52.5,12.5,42.0,11.0,1.35625009999967
15,2,cdf,5,104,127.5,31.5,73.0,30.0,1.167430499999682
15,2,cdf,5,105,60.0,13.0,42.0,11.5,1.886550599999282
15,2,cdf,5,106,30.0,11.0,42.0,8.0,2.287330899999688
15,2,cdf,5,107,150.0,33.0,42.0,33.0,1.9341747000007672
15,2,cdf,5,108,7.5,5.5,42.0,5.5,2.004433699999936
15,2,cdf,5,109,120.0,31.0,45.5,31.0,1.8426651999998285
15,2,cdf,5,110,45.0,12.0,42.0,11.0,1.6168064000003142
15,2,cdf,5,111,67.5,14.0,42.0,13.0,1.320679000000382
15,2,cdf,5,112,112.5,30.0,70.5,28.0,2.39327669999966
15,2,cdf,5,113,165.0,36.0,72.0,36.0,2.134916900000462
15,2,cdf,5,114,90.0,22.0,42.0,22.0,1.1320201999997153
15,2,cdf,5,115,172.5,38.5,52.0,38.5,1.379640400000426
15,2,cdf,6,116,112.5,30.0,58.5,30.0,2.0439657000006264
15,2,cdf,6,117,37.5,11.5,42.0,11.0,1.5697659999996176
15,2,cdf,6,118,60.0,13.0,42.0,12.0,1.8159458000000088
15,2,cdf,6,119,22.5,10.0,42.0,8.0,2.087012400000276
15,2,cdf,6,120,120.0,31.0,42.0,30.0,1.355999299999894
15,2,cdf,6,121,135.0,32.0,42.0,31.0,1.1917446999996173
15,2,cdf,6,122,172.5,38.5,58.0,38.5,1.7804620999995675
15,2,cdf,6,123,45.0,12.0,47.5,11.0,1.7803767999994309
15,2,cdf,6,124,97.5,25.5,42.0,25.5,2.2282383000001573
15,2,cdf,6,125,105.0,28.0,47.0,25.5,1.568654100000458
15,2,cdf,6,126,157.5,34.0,54.5,33.0,1.7453308000003744
15,2,cdf,6,127,30.0,11.0,42.0,10.0,1.6746078999995009
15,2,cdf,6,128,75.0,16.0,45.5,14.0,1.9218674000003375
15,2,cdf,6,129,127.5,31.5,42.0,31.0,1.0611526000002414
15,2,cdf,6,130,142.5,32.5,42.0,31.0,2.605631600000379
15,2,cdf,6,131,7.5,5.5,42.0,5.5,2.0631891000002724
15,2,cdf,6,132,67.5,14.0,42.0,14.0,1.985271399999874
15,2,cdf,6,133,90.0,22.0,52.0,22.0,1.1908016000006685
15,2,cdf,6,134,165.0,36.0,53.0,34.0,1.747434400000202
15,2,cdf,6,135,15.0,8.0,42.0,8.0,1.322386199999528
15,2,cdf,6,136,150.0,33.0,55.0,31.5,1.8166252000000895
15,2,cdf,6,137,52.5,12.5,42.0,11.5,2.1458392000004096
15,2,cdf,6,138,82.5,18.5,42.0,16.0,2.464202199999818
15,2,cdf,7,139,67.5,14.0,50.0,11.0,1.806692899999689
15,2,cdf,7,140,165.0,36.0,44.5,34.0,1.5221488000006502
15,2,cdf,7,141,52.5,12.5,42.0,11.0,2.100284800000736
15,2,cdf,7,142,82.5,18.5,42.0,16.0,1.556402899999739
15,2,cdf,7,143,142.5,32.5,42.0,31.0,1.710678800000096
15,2,cdf,7,144,75.0,16.0,42.0,13.0,1.59181290000015
15,2,cdf,7,145,127.5,31.5,65.0,31.0,1.662518799999816
15,2,cdf,7,146,30.0,11.0,47.5,8.0,1.5210268000000724
15,2,cdf,7,147,45.0,12.0,42.0,11.0,1.5572828999993362
15,2,cdf,7,148,15.0,8.0,42.0,8.0,1.2978290999999444
15,2,cdf,7,149,22.5,10.0,42.0,8.0,1.4741573999999673
15,2,cdf,7,150,120.0,31.0,42.0,31.0,1.6861203999997088
15,2,cdf,7,151,105.0,28.0,57.0,27.5,2.534753500000079
15,2,cdf,7,152,60.0,13.0,42.0,11.5,1.5096926000005624
15,2,cdf,7,153,157.5,34.0,57.5,33.0,1.6505809999998746
15,2,cdf,7,154,135.0,32.0,49.5,31.0,1.417569199999889
15,2,cdf,7,155,90.0,22.0,49.5,22.0,2.373886899999889
15,2,cdf,7,156,112.5,30.0,42.0,28.0,1.8986912000000304
15,2,cdf,7,157,150.0,33.0,43.0,33.0,1.638793699999951
15,2,cdf,7,158,37.5,11.5,42.0,10.0,1.39184269999987
15,2,cdf,7,159,97.5,25.5,42.0,25.5,1.8757973000001584
15,2,cdf,7,160,7.5,5.5,42.0,5.5,1.709876800000529
15,2,cdf,7,161,172.5,38.5,48.0,38.5,1.8404467999998817
15,2,cdf,8,162,150.0,33.0,55.0,31.5,1.4409698999998
15,2,cdf,8,163,112.5,30.0,61.5,28.0,1.1790133999993486
15,2,cdf,8,164,37.5,11.5,52.5,11.0,2.32293750000008
15,2,cdf,8,165,67.5,14.0,52.5,13.0,1.8511735000001863
15,2,cdf,8,166,60.0,13.0,44.0,12.0,2.711589799999274
15,2,cdf,8,167,127.5,31.5,70.0,31.0,1.0966503999998167
15,2,cdf,8,168,135.0,32.0,73.5,31.0,2.593871400000353
15,2,cdf,8,169,90.0,22.0,42.0,22.0,2.299471500000436
15,2,cdf,8,170,30.0,11.0,42.0,8.0,1.6637048000002324
15,2,cdf,8,171,7.5,5.5,42.0,6.0,1.4505933000000368
15,2,cdf,8,172,157.5,34.0,42.0,33.0,1.8627832000001945
15,2,cdf,8,173,105.0,28.0,42.0,28.0,1.4150243000003684
15,2,cdf,8,174,172.5,38.5,67.5,36.0,2.075110899999345
15,2,cdf,8,175,165.0,36.0,74.0,33.5,2.2873546999999235
15,2,cdf,8,176,52.5,12.5,42.0,11.0,1.8393513000000896
15,2,cdf,8,177,97.5,25.5,42.0,25.5,2.406064900000274
15,2,cdf,8,178,22.5,10.0,42.0,8.0,1.2758272999999465
15,2,cdf,8,179,45.0,12.0,42.0,11.0,2.145687999999609
15,2,cdf,8,180,15.0,8.0,42.0,8.0,2.204792599999564
15,2,cdf,8,181,75.0,16.0,42.0,16.0,1.9336694000003265
15,2,cdf,8,182,120.0,31.0,60.0,28.0,1.3088413000004948
15,2,cdf,8,183,142.5,32.5,45.0,31.5,1.721480100000008
15,2,cdf,8,184,82.5,18.5,42.0,16.0,1.002366199999415
16,1,cdf,1,1,105.0,28.0,0.0,,
16,1,cdf,1,2,135.0,32.0,68.5,32.5,1.9103746999999205
16,1,cdf,1,3,30.0,11.0,42.0,11.5,2.1103856999998243
16,1,cdf,1,4,90.0,22.0,42.0,22.0,1.5210239000007275
16,1,cdf,1,5,172.5,38.5,43.0,38.5,1.5693609999998444
16,1,cdf,1,6,45.0,12.0,42.0,12.0,2.135128099999747
16,1,cdf,1,7,82.5,18.5,60.5,13.0,1.3519612000000052
16,1,cdf,1,8,7.5,5.5,44.0,5.5,1.0375419000001784
16,1,cdf,1,9,142.5,32.5,50.0,32.5,1.5095454000002064
16,1,cdf,1,10,60.0,13.0,42.0,13.0,2.1944660999997723
16,1,cdf,1,11,165.0,36.0,67.0,34.0,1.6977204999993774
16,1,cdf,1,12,75.0,16.0,42.0,16.0,1.131974299999456
16,1,cdf,1,13,120.0,31.0,72.0,31.0,1.7214760999995633
16,1,cdf,1,14,15.0,8.0,42.0,10.0,1.5215880999994624
16,1,cdf,1,15,52.5,12.5,42.0,11.5,2.253483200000119
16,1,cdf,1,16,67.5,14.0,50.5,12.5,2.015947000000778
16,1,cdf,1,17,157.5,34.0,67.5,33.0,2.419283700000051
16,1,cdf,1,18,37.5,11.5,42.0,12.0,1.9475507999995896
16,1,cdf,1,19,22.5,10.0,49.5,10.0,1.9690094000006864
16,1,cdf,1,20,97.5,25.5,42.0,25.5,1.5810492999999042
16,1,cdf,1,21,112.5,30.0,42.0,30.0,2.110478000000512
16,1,cdf,1,22,150.0,33.0,42.0,33.0,2.346923699999934
16,1,cdf,1,23,127.5,31.5,48.5,30.5,2.204780699999901
16,1,cdf,2,24,82.5,18.5,42.0,18.5,2.0695239999995465
16,1,cdf,2,25,45.0,12.0,47.5,12.5,2.349982099999579
16,1,cdf,2,26,150.0,33.0,61.0,32.0,1.5683946999997715
16,1,cdf,2,27,7.5,5.5,42.0,5.5,1.8274060000003376
16,1,cdf,2,28,120.0,31.0,42.0,30.0,2.994642799999383
16,1,cdf,2,29,165.0,36.0,60.0,33.5,2.051420699999653
16,1,cdf,2,30,105.0,28.0,40.5,30.0,2.591415199999574
16,1,cdf,2,31,67.5,14.0,42.0,13.0,2.4063425000003917
16,1,cdf,2,32,157.5,34.0,67.5,33.5,2.0059540000002016
16,1,cdf,2,33,15.0,8.0,42.0,10.0,1.4737286999998105
16,1,cdf,2,34,22.5,10.0,42.0,11.0,1.6273535999998785
16,1,cdf,2,35,30.0,11.0,42.0,13.0,2.016261300000224
16,1,cdf,2,36,142.5,32.5,52.5,32.0,2.2753843000000415
16,1,cdf,2,37,90.0,22.0,42.0,22.0,1.5919334999998682
16,1,cdf,2,38,127.5,31.5,72.5,32.0,1.5576803000003565
16,1,cdf,2,39,60.0,13.0,42.0,13.0,1.2263731000002736
16,1,cdf,2,40,112.5,30.0,42.0,30.0,1.3442396000000372
16,1,cdf,2,41,75.0,16.0,42.0,18.5,1.898250199999893
16,1,cdf,2,42,135.0,32.0,46.5,30.5,2.5585375000000568
16,1,cdf,2,43,52.5,12.5,42.0,13.0,2.2989652999995087
16,1,cdf,2,44,172.5,38.5,61.0,38.5,1.910134799999469
16,1,cdf,2,45,97.5,25.5,42.0,25.5,2.3933673999999883
16,1,cdf,2,46,37.5,11.5,42.0,12.5,1.5213125000000218
16,1,cdf,3,47,30.0,11.0,42.0,11.5,1.4652308000004268
16,1,cdf,3,48,165.0,36.0,42.0,34.0,1.3705149999996138
16,1,cdf,3,49,82.5,18.5,42.0,18.5,2.7836431000005177
16,1,cdf,3,50,15.0,8.0,42.0,8.5,1.886597400000028
16,1,cdf,3,51,112.5,30.0,47.0,28.0,1.5916242000002967
16,1,cdf,3,52,22.5,10.0,42.0,11.0,1.544611199999963
16,1,cdf,3,53,120.0,31.0,64.0,30.5,1.6035368000002563
16,1,cdf,3,54,127.5,31.5,56.0,31.0,1.0858811000007336
16,1,cdf,3,55,142.5,32.5,48.5,32.5,2.4304441000003862
16,1,cdf,3,56,172.5,38.5,76.5,38.5,1.921852899999976
16,1,cdf,3,57,52.5,12.5,42.0,14.0,1.639895299999807
16,1,cdf,3,58,135.0,32.0,42.0,31.0,2.2898212999998577
16,1,cdf,3,59,105.0,28.0,42.0,30.0,1.8630024000003689
16,1,cdf,3,60,75.0,16.0,57.5,18.5,1.4281196000001728
16,1,cdf,3,61,7.5,5.5,42.0,5.5,1.5444809000000532
16,1,cdf,3,62,150.0,33.0,42.0,33.5,1.721471300000303
16,1,cdf,3,63,45.0,12.0,42.0,12.5,0.9550126000003728
16,1,cdf,3,64,60.0,13.0,42.0,13.5,2.122260600000118
16,1,cdf,3,65,90.0,22.0,52.5,22.0,1.5335774000004676
16,1,cdf,3,66,37.5,11.5,42.0,13.0,1.875008600000001
16,1,cdf,3,67,157.5,34.0,49.5,33.5,1.839342399999623
16,1,cdf,3,68,67.5,14.0,42.0,15.0,1.6978710000003048
16,1,cdf,3,69,97.5,25.5,45.0,25.5,2.063311299999441
16,1,cdf,4,70,67.5,14.0,42.0,16.0,1.5520854999995208
16,1,cdf,4,71,105.0,28.0,42.0,27.0,2.4088735000004817
16,1,cdf,4,72,82.5,18.5,58.0,18.5,2.24177520000012
16,1,cdf,4,73,15.0,8.0,42.0,8.0,2.2524904000001698
16,1,cdf,4,74,22.5,10.0,42.0,10.5,2.0179966999994576
16,1,cdf,4,75,150.0,33.0,67.5,32.5,2.2419577000000572
16,1,cdf,4,76,60.0,13.0,42.0,13.5,1.8033433000000512
16,1,cdf,4,77,157.5,34.0,46.5,33.5,1.8984553999998752
16,1,cdf,4,78,90.0,22.0,54.5,22.0,1.7934277999993355
16,1,cdf,4,79,52.5,12.5,53.5,13.0,1.509498899999926
16,1,cdf,4,80,165.0,36.0,75.5,34.0,1.8531033999997817
16,1,cdf,4,81,30.0,11.0,42.0,11.0,1.109331800000291
16,1,cdf,4,82,45.0,12.0,42.0,13.0,2.1584656000004543
16,1,cdf,4,83,75.0,16.0,42.5,16.5,2.558733800000482
16,1,cdf,4,84,127.5,31.5,64.0,32.5,1.4390152999994823
16,1,cdf,4,85,97.5,25.5,44.5,28.0,1.792876299999989
16,1,cdf,4,86,142.5,32.5,51.5,32.0,2.229674899999736
16,1,cdf,4,87,120.0,31.0,42.0,30.5,1.735520500000348
16,1,cdf,4,88,7.5,5.5,42.0,5.5,0.9805923000003532
16,1,cdf,4,89,37.5,11.5,42.0,12.5,1.5920450000003257
16,1,cdf,4,90,172.5,38.5,60.5,38.5,1.9808094999998505
16,1,cdf,4,91,135.0,32.0,52.5,31.5,2.5704233999995267
16,1,cdf,4,92,112.5,30.0,68.0,30.0,2.3109205999999176
16,1,cdf,5,93,82.5,18.5,51.5,18.5,1.7527919999993171
16,1,cdf,5,94,135.0,32.0,42.0,31.5,1.9146936999995887
16,1,cdf,5,95,157.5,34.0,0.0,,
16,1,cdf,5,96,45.0,12.0,42.0,13.0,1.3002408000002106
16,1,cdf,5,97,127.5,31.5,42.0,31.0,2.229523599999993
16,1,cdf,5,98,30.0,11.0,42.0,11.5,1.746430799999871
16,1,cdf,5,99,37.5,11.5,43.5,12.5,2.328739399999904
16,1,cdf,5,100,22.5,10.0,42.0,11.5,1.6395838999997068
16,1,cdf,5,101,67.5,14.0,53.0,16.0,2.051574199999777
16,1,cdf,5,102,172.5,38.5,45.5,38.5,1.521059000000605
16,1,cdf,5,103,75.0,16.0,42.0,16.0,2.063356499999827
16,1,cdf,5,104,120.0,31.0,60.0,31.5,1.5562585999996372
