subject,run,trial_nr,n1,n2,p1,p2,risky_first,choice,rt
101,4.0,227.0,19.72,12.29,0.55,1.0,True,True,1.0162594999997054
101,4.0,229.0,28.09,8.67,0.55,1.0,True,False,0.9337926999996852
101,4.0,231.0,48.65,18.81,0.55,1.0,True,True,1.1695200999997724
101,4.0,233.0,30.73,19.83,0.55,1.0,True,True,1.4171667999999045
101,4.0,235.0,43.29,19.64,0.55,1.0,True,True,1.0398432999995748
101,4.0,237.0,31.52,8.65,0.55,1.0,True,False,0.8748497000001407
101,4.0,239.0,28.04,7.4,0.55,1.0,True,False,1.0634274999997615
101,4.0,241.0,12.22,6.07,0.55,1.0,True,True,1.2402095999996163
101,4.0,243.0,37.05,19.16,0.55,1.0,True,True,1.1577512999997452
101,4.0,245.0,17.58,12.57,0.55,1.0,True,True,1.0397855000001073
101,4.0,247.0,29.52,9.04,0.55,1.0,True,False,0.9005160000001524
101,4.0,249.0,22.23,9.11,0.55,1.0,True,False,1.0869895999999244
101,4.0,251.0,27.7,17.96,0.55,1.0,True,True,1.01620180000009
101,4.0,253.0,24.66,11.23,0.55,1.0,True,False,1.122298500000397
101,4.0,255.0,27.38,7.58,0.55,1.0,True,False,0.9573449999998048
101,4.0,226.0,7.83,23.94,1.0,0.55,False,True,0.7451740999999856
101,4.0,228.0,7.17,17.98,1.0,0.55,False,False,1.2166571000002475
101,4.0,230.0,6.32,23.93,1.0,0.55,False,True,0.9218817999999374
101,4.0,232.0,11.55,41.03,1.0,0.55,False,True,0.9572167999999692
101,4.0,234.0,19.7,46.97,1.0,0.55,False,False,0.93363219999992
101,4.0,236.0,6.94,15.85,1.0,0.55,False,True,0.7804898999997931
101,4.0,238.0,15.15,21.0,1.0,0.55,False,False,1.122421900000063
101,4.0,240.0,17.7,22.55,1.0,0.55,False,False,1.1223878000000695
101,4.0,242.0,7.44,24.51,1.0,0.55,False,True,1.0751940000000104
101,4.0,244.0,8.6,25.17,1.0,0.55,False,True,1.075194300000021
101,4.0,246.0,24.22,25.09,1.0,0.55,False,False,1.1342867000003023
101,4.0,248.0,24.68,89.2,1.0,0.55,False,False,1.1105487999998331
101,4.0,250.0,8.05,21.41,1.0,0.55,False,True,1.2638566000000535
101,4.0,252.0,17.38,17.41,1.0,0.55,False,False,1.3463846999998168
101,4.0,254.0,8.42,15.68,1.0,0.55,False,False,1.3346749000002092
101,4.0,256.0,8.2,13.56,1.0,0.55,False,True,1.122375799999645
101,5.0,225.0,11.66,22.21,1.0,0.55,False,True,1.6528929000000971
101,5.0,227.0,7.62,14.67,1.0,0.55,False,False,1.1695572000003267
101,5.0,229.0,10.06,27.06,1.0,0.55,False,True,1.3935740000001715
101,5.0,231.0,5.39,17.58,1.0,0.55,False,True,0.7333444999999301
101,5.0,233.0,22.69,22.83,1.0,0.55,False,False,1.275661300000138
101,5.0,235.0,18.61,34.56,1.0,0.55,False,False,1.193355700000211
101,5.0,237.0,8.18,10.16,1.0,0.55,False,False,1.098874700000124
101,5.0,239.0,16.82,47.67,1.0,0.55,False,True,1.0755290000001878
101,5.0,241.0,11.01,17.52,1.0,0.55,False,False,0.9808216999999786
101,5.0,243.0,11.76,13.75,1.0,0.55,False,False,1.0162209999998597
101,5.0,245.0,6.38,24.47,1.0,0.55,False,True,1.0634681000001365
101,5.0,247.0,6.22,20.12,1.0,0.55,False,True,1.039845900000273
101,5.0,249.0,8.48,24.18,1.0,0.55,False,True,0.9338007999999718
101,5.0,251.0,13.52,19.14,1.0,0.55,False,False,1.1342759000003753
101,5.0,253.0,9.0,33.5,1.0,0.55,False,True,1.0281491000000642
101,5.0,255.0,7.02,24.49,1.0,0.55,False,True,0.9220030999999836
101,5.0,226.0,56.49,19.65,0.55,1.0,True,True,0.9927084000000832
101,5.0,228.0,16.5,8.4,0.55,1.0,True,False,1.1695590999997876
101,5.0,230.0,25.77,7.03,0.55,1.0,True,False,1.063477400000011
101,5.0,232.0,19.59,6.77,0.55,1.0,True,False,0.9219750000002024
101,5.0,234.0,9.83,5.35,0.55,1.0,True,False,0.8515676000001804
101,5.0,236.0,59.32,16.48,0.55,1.0,True,True,0.8394788999999037
101,5.0,238.0,75.96,22.24,0.55,1.0,True,True,1.0635354999999436
101,5.0,240.0,22.64,19.64,0.55,1.0,True,True,0.7923923000003015
101,5.0,242.0,23.63,7.1,0.55,1.0,True,False,0.9337832000001072
101,5.0,244.0,65.41,18.86,0.55,1.0,True,False,0.8395636999998715
101,5.0,246.0,18.84,6.08,0.55,1.0,True,False,1.0755089999997836
101,5.0,248.0,17.41,12.45,0.55,1.0,True,True,1.1460664000001088
101,5.0,250.0,37.83,12.94,0.55,1.0,True,False,1.1460076000003028
101,5.0,252.0,22.4,17.06,0.55,1.0,True,True,0.9340320999999676
101,5.0,254.0,18.51,6.32,0.55,1.0,True,False,0.9455717999999252
101,5.0,256.0,12.67,8.52,0.55,1.0,True,False,1.0988330000000133
101,6.0,225.0,15.0,13.72,0.55,1.0,True,True,0.9808995000003052
101,6.0,227.0,19.64,7.7,0.55,1.0,True,False,0.9220346000001882
101,6.0,229.0,27.89,8.36,0.55,1.0,True,False,1.1342999000003149
101,6.0,231.0,11.87,6.16,0.55,1.0,True,False,1.028132899999946
101,6.0,233.0,82.62,24.15,0.55,1.0,True,True,1.0400838999998996
101,6.0,235.0,20.63,11.79,0.55,1.0,True,False,1.075254799999584
101,6.0,237.0,17.39,6.49,0.55,1.0,True,False,1.1695967999999084
101,6.0,239.0,37.46,11.81,0.55,1.0,True,False,0.8279563000000962
101,6.0,241.0,12.34,6.42,0.55,1.0,True,True,0.851410499999929
101,6.0,243.0,18.09,10.06,0.55,1.0,True,False,1.0398973000001206
101,6.0,245.0,79.01,22.15,0.55,1.0,True,False,1.0989886999996088
101,6.0,247.0,17.57,11.06,0.55,1.0,True,True,0.9576802000001408
101,6.0,249.0,89.03,27.62,0.55,1.0,True,False,1.0281105999997635
101,6.0,251.0,11.1,6.35,0.55,1.0,True,False,1.2286746999998286
101,6.0,253.0,20.92,7.6,0.55,1.0,True,False,1.2639415999997254
101,6.0,255.0,21.74,5.57,0.55,1.0,True,False,1.2763295999998263
101,6.0,226.0,9.27,35.12,1.0,0.55,False,True,1.1696233000002394
101,6.0,228.0,5.02,13.16,1.0,0.55,False,True,1.1342748000001848
101,6.0,230.0,6.44,25.18,1.0,0.55,False,True,0.8867583000001105
101,6.0,232.0,5.97,21.35,1.0,0.55,False,True,0.7216831000000639
101,6.0,234.0,6.3,24.37,1.0,0.55,False,True,0.7927068000003601
101,6.0,236.0,6.53,20.41,1.0,0.55,False,True,0.8632468000000699
101,6.0,238.0,19.22,29.08,1.0,0.55,False,False,0.9812414000002718
101,6.0,240.0,23.29,78.18,1.0,0.55,False,False,1.1225322000000233
101,6.0,242.0,21.08,35.38,1.0,0.55,False,False,1.3583702999999332
101,6.0,244.0,8.74,19.68,1.0,0.55,False,True,1.0281594999996742
101,6.0,246.0,7.22,28.17,1.0,0.55,False,True,0.7218026999998983
101,6.0,248.0,6.37,10.79,1.0,0.55,False,False,1.1579497000002448
101,6.0,250.0,15.33,17.87,1.0,0.55,False,False,1.169683200000236
101,6.0,252.0,13.44,16.41,1.0,0.55,False,False,1.2757845000000998
101,6.0,254.0,10.49,26.1,1.0,0.55,False,False,1.2169380999998791
101,6.0,256.0,19.68,49.41,1.0,0.55,False,False,1.6295178000000303
101,7.0,225.0,19.3,35.44,1.0,0.55,False,False,1.1225190000000111
101,7.0,227.0,22.69,71.65,1.0,0.55,False,False,1.2523400999998555
101,7.0,229.0,19.07,48.51,1.0,0.55,False,False,1.087190700000065
101,7.0,231.0,8.15,17.62,1.0,0.55,False,True,1.4172923999999512
101,7.0,233.0,7.69,16.92,1.0,0.55,False,True,1.2053425999997671
101,7.0,235.0,8.43,31.76,1.0,0.55,False,True,1.1343472999997175
101,7.0,237.0,9.3,11.11,1.0,0.55,False,False,1.0753647999999885
101,7.0,239.0,11.45,38.68,1.0,0.55,False,True,1.098924899999929
101,7.0,241.0,9.75,33.32,1.0,0.55,False,True,0.9574701999999888
101,7.0,243.0,13.09,33.72,1.0,0.55,False,True,0.8160577999997258
101,7.0,245.0,5.58,18.22,1.0,0.55,False,True,0.9931352000003244
101,7.0,247.0,8.31,15.06,1.0,0.55,False,False,1.169696799999656
101,7.0,249.0,7.13,8.22,1.0,0.55,False,False,1.6884282999999414
101,7.0,251.0,7.07,8.84,1.0,0.55,False,False,1.1225992000004226
101,7.0,253.0,7.25,26.71,1.0,0.55,False,True,1.0754001999998763
101,7.0,255.0,19.31,56.18,1.0,0.55,False,True,1.1461790999996992
101,7.0,226.0,25.06,8.75,0.55,1.0,True,False,1.146096199999647
101,7.0,228.0,34.1,21.22,0.55,1.0,True,True,1.028249699999833
101,7.0,230.0,20.18,10.1,0.55,1.0,True,False,1.1107332000001406
101,7.0,232.0,22.66,10.61,0.55,1.0,True,False,1.1225936999999249
101,7.0,234.0,18.97,13.72,0.55,1.0,True,True,1.0399899999997615
101,7.0,236.0,25.19,10.11,0.55,1.0,True,False,1.1343041999998604
101,7.0,238.0,34.41,24.21,0.55,1.0,True,False,2.06571729999996
101,7.0,240.0,25.59,19.93,0.55,1.0,True,True,1.0046111999999994
101,7.0,242.0,29.82,8.14,0.55,1.0,True,False,1.028279499999826
101,7.0,244.0,36.12,25.48,0.55,1.0,True,True,0.9221582000000126
101,7.0,246.0,45.26,16.07,0.55,1.0,True,False,1.146187800000007
101,7.0,248.0,14.54,12.63,0.55,1.0,True,True,1.216889700000138
101,7.0,250.0,39.8,10.07,0.55,1.0,True,False,1.0872506999999132
101,7.0,252.0,25.36,17.63,0.55,1.0,True,True,0.96928059999982
101,7.0,254.0,20.41,7.68,0.55,1.0,True,False,1.0989704000003258
101,7.0,256.0,8.6,7.55,0.55,1.0,True,True,1.2877417999998215
101,8.0,225.0,23.37,27.14,1.0,0.55,False,False,1.39381960000037
101,8.0,227.0,24.54,63.86,1.0,0.55,False,True,1.240766999999778
101,8.0,229.0,23.25,48.99,1.0,0.55,False,False,1.40539119999994
101,8.0,231.0,9.58,25.06,1.0,0.55,False,True,1.322996899999907
101,8.0,233.0,5.32,10.89,1.0,0.55,False,False,1.0282560999999075
101,8.0,235.0,9.82,15.12,1.0,0.55,False,False,1.0872800999995889
101,8.0,237.0,23.94,67.61,1.0,0.55,False,True,1.0872165999999197
101,8.0,239.0,7.78,21.45,1.0,0.55,False,True,1.1816208999998707
101,8.0,241.0,7.71,24.45,1.0,0.55,False,True,1.0872706000000107
101,8.0,243.0,25.7,66.52,1.0,0.55,False,False,0.7690068000001702
101,8.0,245.0,18.66,33.25,1.0,0.55,False,False,0.8868611999996574
101,8.0,247.0,7.61,24.82,1.0,0.55,False,False,1.158054499999707
101,8.0,249.0,22.89,43.68,1.0,0.55,False,True,1.0872620000000095
101,8.0,251.0,24.61,80.51,1.0,0.55,False,False,0.6274686999995538
101,8.0,253.0,18.31,65.57,1.0,0.55,False,True,0.7572134000001824
101,8.0,255.0,10.32,39.88,1.0,0.55,False,True,1.1109262999998464
101,8.0,226.0,34.56,9.86,0.55,1.0,True,False,1.0991114000007656
101,8.0,228.0,17.82,7.89,0.55,1.0,True,False,1.158053099999961
101,8.0,230.0,11.27,6.43,0.55,1.0,True,True,1.4291795999997703
101,8.0,232.0,6.52,5.01,0.55,1.0,True,True,1.0754816999997274
101,8.0,234.0,20.34,13.31,0.55,1.0,True,True,1.2993083000001209
101,8.0,236.0,49.8,19.82,0.55,1.0,True,True,1.1108700999993744
101,8.0,238.0,28.49,26.98,0.55,1.0,True,True,1.146238199999971
101,8.0,240.0,5.17,5.02,0.55,1.0,True,True,0.9103365999999368
101,8.0,242.0,11.78,10.12,0.55,1.0,True,True,0.9456538000004002
101,8.0,244.0,34.5,9.96,0.55,1.0,True,True,0.9928901000002952
101,8.0,246.0,34.9,9.8,0.55,1.0,True,False,0.8044213000002856
101,8.0,248.0,11.09,8.39,0.55,1.0,True,True,1.087300299999697
101,8.0,250.0,27.57,19.6,0.55,1.0,True,True,1.0401989000001777
101,8.0,252.0,27.51,19.09,0.55,1.0,True,True,1.110851800000091
101,8.0,254.0,56.46,15.7,0.55,1.0,True,False,0.8280045999999857
101,8.0,256.0,85.62,24.51,0.55,1.0,True,False,0.7336617999999362
102,1.0,225.0,22.55,35.55,1.0,0.55,False,True,2.7843622000000323
102,1.0,227.0,15.0,38.88,1.0,0.55,False,True,2.0063601000001654
102,1.0,229.0,12.14,38.63,1.0,0.55,False,True,0.7095412999997279
102,1.0,231.0,5.94,14.26,1.0,0.55,False,True,1.1928296000000955
102,1.0,233.0,6.32,10.2,1.0,0.55,False,True,0.6624292000001333
102,1.0,235.0,10.12,22.23,1.0,0.55,False,True,1.2989827000001242
102,1.0,237.0,5.06,16.74,1.0,0.55,False,True,2.147770300000047
102,1.0,239.0,6.82,7.4,1.0,0.55,False,False,1.994471099999828
102,1.0,241.0,8.66,25.95,1.0,0.55,False,True,1.6526048999999148
102,1.0,243.0,18.82,33.98,1.0,0.55,False,True,1.1574955999999474
102,1.0,245.0,17.11,60.43,1.0,0.55,False,True,1.3579311000003145
102,1.0,247.0,16.69,35.88,1.0,0.55,False,True,1.0985561000002235
102,1.0,249.0,10.33,19.47,1.0,0.55,False,True,1.2756429999999457
102,1.0,251.0,16.07,20.15,1.0,0.55,False,False,1.2282009000000471
102,1.0,253.0,8.16,23.54,1.0,0.55,False,True,1.3932212999998228
102,1.0,255.0,12.83,30.51,1.0,0.55,False,True,1.1810334000001603
102,1.0,226.0,9.93,6.09,0.55,1.0,True,True,1.5465306000000965
102,1.0,228.0,34.65,13.49,0.55,1.0,True,False,1.1692313999997168
102,1.0,230.0,32.55,21.19,0.55,1.0,True,False,0.7684542000001784
102,1.0,232.0,24.93,6.81,0.55,1.0,True,False,1.299010900000212
102,1.0,234.0,17.75,11.4,0.55,1.0,True,False,1.6762837000001127
102,1.0,236.0,26.11,20.3,0.55,1.0,True,False,1.4286529000000885
102,1.0,238.0,55.43,20.29,0.55,1.0,True,False,1.2047184999996716
102,1.0,240.0,58.14,18.82,0.55,1.0,True,False,0.9924004999998032
102,1.0,242.0,19.06,8.33,0.55,1.0,True,False,1.0042614999997568
102,1.0,244.0,35.67,15.18,0.55,1.0,True,False,1.2636435999997957
102,1.0,246.0,23.47,16.23,0.55,1.0,True,False,1.2282850000001415
102,1.0,248.0,43.02,17.92,0.55,1.0,True,False,0.5798032000002422
102,1.0,250.0,32.68,8.3,0.55,1.0,True,False,0.8863522000001467
102,1.0,252.0,17.36,7.09,0.55,1.0,True,False,1.0631725999996888
102,1.0,254.0,42.18,20.31,0.55,1.0,True,False,1.5112675999998828
102,1.0,256.0,12.69,6.74,0.55,1.0,True,True,0.9001547000002574
102,2.0,225.0,36.74,19.94,0.55,1.0,True,True,0.8628294000000096
102,2.0,227.0,64.56,16.72,0.55,1.0,True,False,2.2892572000000655
102,2.0,229.0,54.39,18.42,0.55,1.0,True,False,0.8274350000001505
102,2.0,231.0,15.2,14.37,0.55,1.0,True,True,0.8274019000000408
102,2.0,233.0,28.73,9.46,0.55,1.0,True,False,1.1104230000000823
102,2.0,235.0,37.82,13.56,0.55,1.0,True,False,1.051428499999929
102,2.0,237.0,13.39,5.5,0.55,1.0,True,False,0.8274272000003293
102,2.0,239.0,43.12,13.45,0.55,1.0,True,False,0.8274204999997892
102,2.0,241.0,33.86,9.64,0.55,1.0,True,False,0.8628665999999612
102,2.0,243.0,16.69,8.87,0.55,1.0,True,False,1.0985789000001205
102,2.0,245.0,23.56,14.12,0.55,1.0,True,True,0.8038659000003463
102,2.0,247.0,32.03,9.62,0.55,1.0,True,False,0.7449318999997558
102,2.0,249.0,48.13,12.49,0.55,1.0,True,False,1.2636225000001104
102,2.0,251.0,31.47,10.79,0.55,1.0,True,False,0.8038643999998385
102,2.0,253.0,20.56,14.58,0.55,1.0,True,True,0.9924154000000271
102,2.0,255.0,12.15,8.93,0.55,1.0,True,True,1.228260799999589
102,2.0,226.0,19.88,71.78,1.0,0.55,False,True,1.3343964000000597
102,2.0,228.0,12.77,49.26,1.0,0.55,False,True,1.0396623000001457
102,2.0,230.0,13.85,30.49,1.0,0.55,False,True,1.016117099999974
102,2.0,232.0,9.46,17.54,1.0,0.55,False,False,1.5938303000002634
102,2.0,234.0,5.51,11.25,1.0,0.55,False,True,1.0514274000001933
102,2.0,236.0,10.66,25.59,1.0,0.55,False,False,0.8629141999999774
102,2.0,238.0,17.97,19.12,1.0,0.55,False,False,1.2165405000000646
102,2.0,240.0,21.01,26.85,1.0,0.55,False,False,1.2401261999998496
102,2.0,242.0,5.68,11.31,1.0,0.55,False,True,1.169356699999753
102,2.0,244.0,10.14,28.28,1.0,0.55,False,True,1.6998343999998724
102,2.0,246.0,7.13,13.86,1.0,0.55,False,True,1.7708425000000716
102,2.0,248.0,5.6,21.97,1.0,0.55,False,True,1.086829200000011
102,2.0,250.0,8.4,9.68,1.0,0.55,False,False,1.3698002999999517
102,2.0,252.0,5.95,7.7,1.0,0.55,False,False,1.181126100000256
102,2.0,254.0,16.44,52.88,1.0,0.55,False,True,1.3933403000000908
102,2.0,256.0,19.1,67.52,1.0,0.55,False,True,1.2165030000001025
102,3.0,225.0,20.07,6.0,0.55,1.0,True,False,1.487737400000242
102,3.0,227.0,36.21,16.01,0.55,1.0,True,False,2.0771993999996994
102,3.0,229.0,86.4,25.91,0.55,1.0,True,False,1.1457813000001806
102,3.0,231.0,15.99,7.95,0.55,1.0,True,True,0.9924707000000126
102,3.0,233.0,35.07,21.72,0.55,1.0,True,True,0.8865139999998064
102,3.0,235.0,43.81,21.75,0.55,1.0,True,True,1.535153199999968
102,3.0,237.0,41.58,12.93,0.55,1.0,True,False,1.2400744999999915
102,3.0,239.0,44.18,24.24,0.55,1.0,True,True,1.0279392999996162
102,3.0,241.0,35.29,12.3,0.55,1.0,True,False,0.957107199999882
102,3.0,243.0,26.53,7.78,0.55,1.0,True,False,0.9924829000001408
102,3.0,245.0,33.83,11.52,0.55,1.0,True,False,1.1340105999997832
102,3.0,247.0,63.24,17.6,0.55,1.0,True,False,1.1457853000001703
102,3.0,249.0,26.51,24.7,0.55,1.0,True,True,1.1932813999997052
102,3.0,251.0,77.35,26.4,0.55,1.0,True,False,0.8510836000000381
102,3.0,253.0,21.28,19.96,0.55,1.0,True,True,1.6763099999998303
102,3.0,255.0,17.26,7.11,0.55,1.0,True,False,0.8511469000000034
102,3.0,226.0,10.98,16.65,1.0,0.55,False,False,1.098702300000241
102,3.0,228.0,27.23,96.39,1.0,0.55,False,True,0.8157309000002897
102,3.0,230.0,5.83,18.12,1.0,0.55,False,True,0.8629046000000926
102,3.0,232.0,8.94,19.28,1.0,0.55,False,True,1.0279877999996645
102,3.0,234.0,6.19,19.2,1.0,0.55,False,True,0.9925186000000394
102,3.0,236.0,5.05,10.41,1.0,0.55,False,False,1.4051768999997876
102,3.0,238.0,10.33,20.65,1.0,0.55,False,True,1.723494700000174
102,3.0,240.0,26.06,51.37,1.0,0.55,False,False,2.7137393000002703
102,3.0,242.0,21.52,28.83,1.0,0.55,False,False,1.1104663000000985
102,3.0,244.0,14.27,28.55,1.0,0.55,False,True,1.3344403999999486
102,3.0,246.0,7.85,30.74,1.0,0.55,False,True,1.0397087999999712
102,3.0,248.0,14.92,40.16,1.0,0.55,False,True,1.1340908000001946
102,3.0,250.0,5.16,16.62,1.0,0.55,False,True,1.582087100000081
102,3.0,252.0,6.35,14.32,1.0,0.55,False,True,1.299124600000141
102,3.0,254.0,17.52,29.7,1.0,0.55,False,False,1.4408528999997543
102,3.0,256.0,18.45,46.1,1.0,0.55,False,True,1.086948300000131
102,4.0,225.0,82.17,21.67,0.55,1.0,True,False,0.8864890999998352
102,4.0,227.0,16.56,6.53,0.55,1.0,True,False,0.9572008999998616
102,4.0,229.0,18.35,5.09,0.55,1.0,True,False,1.1812535000003663
102,4.0,231.0,20.33,10.88,0.55,1.0,True,True,1.3227092000001903
102,4.0,233.0,50.98,19.16,0.55,1.0,True,False,0.992544100000032
102,4.0,235.0,27.93,7.31,0.55,1.0,True,False,1.0632955999999467
102,4.0,237.0,52.67,24.28,0.55,1.0,True,False,1.0986920000000282
102,4.0,239.0,8.72,8.61,0.55,1.0,True,True,1.664589800000158
102,4.0,241.0,43.16,11.67,0.55,1.0,True,False,1.251925399999891
102,4.0,243.0,26.1,7.96,0.55,1.0,True,False,1.711752400000023
102,4.0,245.0,76.85,20.86,0.55,1.0,True,False,1.334488500000134
102,4.0,247.0,22.41,9.23,0.55,1.0,True,False,1.181197599999905
102,4.0,249.0,40.16,11.2,0.55,1.0,True,False,1.1929841000001034
102,4.0,251.0,13.13,11.25,0.55,1.0,True,True,1.3351075000000492
102,4.0,253.0,13.83,13.18,0.55,1.0,True,True,0.9005186999997932
102,4.0,255.0,40.88,10.35,0.55,1.0,True,False,1.5467045000000326
102,4.0,226.0,26.37,82.48,1.0,0.55,False,True,1.829661600000236
102,4.0,228.0,14.99,36.6,1.0,0.55,False,True,1.2755323000001226
102,4.0,230.0,6.37,17.21,1.0,0.55,False,True,1.2047913000001245
102,4.0,232.0,19.73,62.64,1.0,0.55,False,True,1.0043902000002165
102,4.0,234.0,14.16,54.11,1.0,0.55,False,True,1.5467898000001696
102,4.0,236.0,5.87,22.86,1.0,0.55,False,True,1.3581497999998646
102,4.0,238.0,8.7,33.31,1.0,0.55,False,True,1.4288254999996752
102,4.0,240.0,17.31,17.8,1.0,0.55,False,False,1.5469422999999551
102,4.0,242.0,26.82,93.93,1.0,0.55,False,True,1.2402056999999331
102,4.0,244.0,25.3,50.57,1.0,0.55,False,False,1.3581374000000324
102,4.0,246.0,12.46,21.31,1.0,0.55,False,False,1.5234310999999252
102,4.0,248.0,10.97,43.6,1.0,0.55,False,True,1.3935182000000168
102,4.0,250.0,7.62,23.32,1.0,0.55,False,True,1.3227501999999731
102,4.0,252.0,18.38,55.73,1.0,0.55,False,True,1.1812469999999848
102,4.0,254.0,5.06,8.78,1.0,0.55,False,False,1.6528788999999051
102,4.0,256.0,14.13,44.97,1.0,0.55,False,True,1.7472640999999385
102,5.0,225.0,19.6,5.08,0.55,1.0,True,False,1.299164699999892
102,5.0,227.0,24.07,6.26,0.55,1.0,True,False,1.299240700000155
102,5.0,229.0,59.78,22.82,0.55,1.0,True,False,1.6882129999999052
102,5.0,231.0,18.01,7.26,0.55,1.0,True,False,1.3345210000002226
102,5.0,233.0,10.47,6.9,0.55,1.0,True,True,1.2048549999999525
102,5.0,235.0,19.72,6.67,0.55,1.0,True,False,1.3935706000002028
102,5.0,237.0,18.9,6.69,0.55,1.0,True,False,1.2874297000003023
102,5.0,239.0,34.0,8.97,0.55,1.0,True,False,1.6882439000000886
102,5.0,241.0,33.39,9.79,0.55,1.0,True,False,1.5585737000001243
102,5.0,243.0,13.74,7.97,0.55,1.0,True,True,1.5586234999996122
102,5.0,245.0,92.45,24.93,0.55,1.0,True,False,1.3934838999998649
102,5.0,247.0,75.08,26.83,0.55,1.0,True,False,1.4288753000000725
102,5.0,249.0,18.05,5.39,0.55,1.0,True,False,1.9240971999997785
102,5.0,251.0,43.93,12.07,0.55,1.0,True,False,1.3462049999998271
102,5.0,253.0,40.69,21.84,0.55,1.0,True,True,1.381728800000019
102,5.0,255.0,25.44,11.66,0.55,1.0,True,False,1.263816700000007
102,5.0,226.0,25.84,83.23,1.0,0.55,False,True,1.4642539999999826
102,5.0,228.0,15.92,54.01,1.0,0.55,False,True,1.641158699999778
102,5.0,230.0,10.11,18.15,1.0,0.55,False,False,1.7236275999998725
102,5.0,232.0,9.5,12.31,1.0,0.55,False,False,1.7590721000001397
102,5.0,234.0,7.28,15.72,1.0,0.55,False,True,1.6057670999998663
102,5.0,236.0,18.91,55.08,1.0,0.55,False,True,1.7944203000001837
102,5.0,238.0,12.7,46.82,1.0,0.55,False,True,1.417188200000055
102,5.0,240.0,6.55,18.35,1.0,0.55,False,True,1.8887007000002995
102,5.0,242.0,18.08,51.01,1.0,0.55,False,True,1.6176018000001022
102,5.0,244.0,10.82,14.91,1.0,0.55,False,False,1.9004786000000424
102,5.0,246.0,23.07,88.93,1.0,0.55,False,True,1.900484900000265
102,5.0,248.0,7.03,24.33,1.0,0.55,False,True,1.487854999999854
102,5.0,250.0,24.76,76.51,1.0,0.55,False,True,1.2285587999999734
102,5.0,252.0,12.14,19.52,1.0,0.55,False,False,1.2756293000002188
102,5.0,254.0,24.21,52.51,1.0,0.55,False,True,1.028032500000336
102,5.0,256.0,6.58,20.2,1.0,0.55,False,True,1.2048985000001269
102,6.0,225.0,8.15,31.48,1.0,0.55,False,True,1.0516271999999844
102,6.0,227.0,23.22,69.15,1.0,0.55,False,True,1.0044605000002775
102,6.0,229.0,19.38,43.29,1.0,0.55,False,True,1.0634942000001502
102,6.0,231.0,27.09,28.59,1.0,0.55,False,False,1.4761180999998942
102,6.0,233.0,18.86,26.05,1.0,0.55,False,False,1.2167555000000905
102,6.0,235.0,20.12,23.01,1.0,0.55,False,False,1.3348876000000018
102,6.0,237.0,21.85,35.1,1.0,0.55,False,False,1.9123254000001
102,6.0,239.0,16.27,51.25,1.0,0.55,False,True,1.2050368000000162
102,6.0,241.0,12.4,29.33,1.0,0.55,False,True,1.2993373000003885
102,6.0,243.0,18.67,48.74,1.0,0.55,False,True,1.1695802000003823
102,6.0,245.0,9.01,11.48,1.0,0.55,False,False,1.2874699999997574
102,6.0,247.0,6.34,7.21,1.0,0.55,False,False,1.145987100000184
102,6.0,249.0,14.59,14.61,1.0,0.55,False,False,1.2049401999997826
102,6.0,251.0,23.42,45.37,1.0,0.55,False,False,1.3700371999998424
102,6.0,253.0,9.39,11.41,1.0,0.55,False,False,1.2285707999999431
102,6.0,255.0,9.51,16.05,1.0,0.55,False,False,1.1695606999996926
102,6.0,226.0,37.49,10.01,0.55,1.0,True,False,1.5822852999999668
102,6.0,228.0,10.77,6.75,0.55,1.0,True,True,1.9712592000000768
102,6.0,230.0,18.8,5.16,0.55,1.0,True,False,1.8298984000002747
102,6.0,232.0,29.03,7.34,0.55,1.0,True,False,1.5940709999999854
102,6.0,234.0,17.51,6.68,0.55,1.0,True,False,1.1224693999997726
102,6.0,236.0,51.92,23.27,0.55,1.0,True,False,1.1696876000000884
102,6.0,238.0,9.26,7.73,0.55,1.0,True,True,1.3819008999998914
102,6.0,240.0,57.69,16.84,0.55,1.0,True,False,1.264230199999929
102,6.0,242.0,39.39,15.16,0.55,1.0,True,False,1.051713099999688
102,6.0,244.0,24.08,9.36,0.55,1.0,True,False,1.0871400999999423
102,6.0,246.0,37.95,10.2,0.55,1.0,True,False,1.228550400000131
102,6.0,248.0,11.44,8.13,0.55,1.0,True,True,1.0752929000000222
102,6.0,250.0,23.65,9.42,0.55,1.0,True,False,1.3700549999998657
102,6.0,252.0,40.81,15.81,0.55,1.0,True,False,1.1813726999998837
