subject,session,stimulation_condition,run,trial_nr,n1,n2,p1,p2,choice,rt
46,3,ips,3,55,26.0,14.0,0.55,1.0,2.0,0.8054394999999204
46,3,ips,3,56,44.0,28.0,0.55,1.0,1.0,1.2391908999998122
46,3,ips,3,57,30.0,10.0,0.55,1.0,2.0,0.889017399998977
46,3,ips,3,58,22.0,14.0,0.55,1.0,2.0,1.1559717000000092
46,3,ips,3,59,30.0,14.0,0.55,1.0,1.0,1.039044000001013
46,3,ips,3,60,30.0,14.0,0.55,1.0,1.0,0.8223828999998091
46,3,ips,4,61,13.0,7.0,0.55,1.0,2.0,0.5258822999985568
46,3,ips,4,62,11.0,7.0,0.55,1.0,2.0,0.7720139000011841
46,3,ips,4,63,61.0,20.0,0.55,1.0,1.0,0.6090924000000086
46,3,ips,4,64,44.0,20.0,0.55,1.0,2.0,0.6550613999988855
46,3,ips,4,65,22.0,10.0,0.55,1.0,1.0,0.7720167000006768
46,3,ips,4,66,50.0,14.0,0.55,1.0,1.0,0.8557044999997601
46,3,ips,4,67,15.0,7.0,0.55,1.0,1.0,1.072611699999456
46,3,ips,4,68,21.0,7.0,0.55,1.0,2.0,0.6887038000004537
46,3,ips,4,69,26.0,10.0,0.55,1.0,1.0,1.1058395000000019
46,3,ips,4,70,26.0,10.0,0.55,1.0,1.0,0.7887669000010646
46,3,ips,4,71,20.0,44.0,1.0,0.55,2.0,0.8055531999998777
46,3,ips,4,72,7.0,18.0,1.0,0.55,2.0,0.8390528000000188
46,3,ips,4,73,7.0,18.0,1.0,0.55,2.0,0.5719669000009162
46,3,ips,4,74,10.0,30.0,1.0,0.55,2.0,1.3394633999996586
46,3,ips,4,75,10.0,26.0,1.0,0.55,2.0,1.1724228999991908
46,3,ips,4,76,10.0,36.0,1.0,0.55,2.0,0.6886209000004158
46,3,ips,4,77,20.0,52.0,1.0,0.55,1.0,1.089399099999298
46,3,ips,4,78,28.0,44.0,1.0,0.55,1.0,0.6722584999988612
46,3,ips,4,79,28.0,52.0,1.0,0.55,2.0,0.6081567000001087
46,3,ips,4,80,14.0,26.0,1.0,0.55,1.0,0.8555476000001363
46,3,ips,5,81,28.0,85.0,1.0,0.55,2.0,0.6052620999998908
46,3,ips,5,82,7.0,21.0,1.0,0.55,1.0,0.8592803999999887
46,3,ips,5,83,7.0,11.0,1.0,0.55,1.0,2.1066625000003114
46,3,ips,5,84,28.0,72.0,1.0,0.55,2.0,0.7535637000000861
46,3,ips,5,85,10.0,22.0,1.0,0.55,2.0,0.5219027999992107
46,3,ips,5,86,28.0,61.0,1.0,0.55,2.0,1.0558727999996194
46,3,ips,5,87,14.0,50.0,1.0,0.55,2.0,0.8554540000004494
46,3,ips,5,88,28.0,72.0,1.0,0.55,2.0,0.8368495999984589
46,3,ips,5,89,14.0,26.0,1.0,0.55,1.0,1.089077200000247
46,3,ips,5,90,14.0,36.0,1.0,0.55,2.0,0.805605800000194
46,3,ips,5,91,25.0,7.0,0.55,1.0,1.0,0.7388475000007304
46,3,ips,5,92,42.0,14.0,0.55,1.0,1.0,0.7889402000000416
46,3,ips,5,93,13.0,7.0,0.55,1.0,1.0,0.8557712999991054
46,3,ips,5,94,18.0,7.0,0.55,1.0,2.0,0.7222883999984617
46,3,ips,5,95,72.0,28.0,0.55,1.0,1.0,0.8224802999993699
46,3,ips,5,96,36.0,10.0,0.55,1.0,1.0,0.6888818999996715
46,3,ips,5,97,36.0,14.0,0.55,1.0,1.0,0.7052937999997937
46,3,ips,5,98,52.0,20.0,0.55,1.0,2.0,1.0557977000007668
46,3,ips,5,99,22.0,14.0,0.55,1.0,2.0,0.905542599999535
46,3,ips,5,100,101.0,28.0,0.55,1.0,1.0,0.7721961000006559
46,3,ips,6,101,14.0,42.0,1.0,0.55,2.0,0.6939382000000442
46,3,ips,6,102,28.0,101.0,1.0,0.55,1.0,1.0807475000001432
46,3,ips,6,103,7.0,21.0,1.0,0.55,1.0,1.0889713000033225
46,3,ips,6,104,20.0,72.0,1.0,0.55,2.0,0.6356004000008397
46,3,ips,6,105,14.0,22.0,1.0,0.55,1.0,0.7056150000025809
46,3,ips,6,106,7.0,25.0,1.0,0.55,2.0,0.6229389000000509
46,3,ips,6,107,7.0,11.0,1.0,0.55,1.0,0.6083617000004011
46,3,ips,6,108,10.0,36.0,1.0,0.55,2.0,0.6389022000003024
46,3,ips,6,109,20.0,37.0,1.0,0.55,1.0,0.9390002000000095
46,3,ips,6,110,7.0,15.0,1.0,0.55,2.0,0.8556948999976157
46,3,ips,6,111,61.0,28.0,0.55,1.0,1.0,0.555963299997444
46,3,ips,6,112,26.0,14.0,0.55,1.0,2.0,1.1893644000010397
46,3,ips,6,113,18.0,10.0,0.55,1.0,,
46,3,ips,6,114,37.0,20.0,0.55,1.0,1.0,0.6890178000030289
46,3,ips,6,115,15.0,10.0,0.55,1.0,1.0,0.855642300000909
46,3,ips,6,116,18.0,10.0,0.55,1.0,2.0,1.0558047000013744
46,3,ips,6,117,31.0,20.0,0.55,1.0,2.0,0.6391161999999895
46,3,ips,6,118,31.0,20.0,0.55,1.0,1.0,0.6554761999977927
46,3,ips,6,119,72.0,20.0,0.55,1.0,1.0,0.6724552000014228
46,3,ips,6,120,44.0,20.0,0.55,1.0,1.0,0.7556833000016923
47,1,baseline,1,1,22.0,14.0,0.55,1.0,2.0,1.444048099998298
47,1,baseline,1,2,35.0,28.0,0.55,1.0,2.0,0.6077268999998182
47,1,baseline,1,3,22.0,7.0,0.55,1.0,1.0,0.5872563000011723
47,1,baseline,1,4,44.0,28.0,0.55,1.0,2.0,0.7145235999996657
47,1,baseline,1,5,28.0,28.0,0.55,1.0,2.0,0.8551682000015717
47,1,baseline,1,6,50.0,20.0,0.55,1.0,1.0,0.8361688999994072
47,1,baseline,1,7,20.0,10.0,0.55,1.0,2.0,0.7062705999996837
47,1,baseline,1,8,32.0,10.0,0.55,1.0,1.0,1.0795550000002407
47,1,baseline,1,9,44.0,28.0,0.55,1.0,2.0,0.880885100001251
47,1,baseline,1,10,32.0,10.0,0.55,1.0,1.0,0.7117495000001952
47,1,baseline,1,11,14.0,17.0,1.0,0.55,2.0,1.5865978000001633
47,1,baseline,1,12,28.0,56.0,1.0,0.55,1.0,0.5855620000002091
47,1,baseline,1,13,20.0,31.0,1.0,0.55,1.0,1.1434739000014815
47,1,baseline,1,14,20.0,40.0,1.0,0.55,2.0,0.6286923999995793
47,1,baseline,1,15,20.0,31.0,1.0,0.55,2.0,0.7382029999989754
47,1,baseline,1,16,20.0,50.0,1.0,0.55,2.0,0.6120670999990239
47,1,baseline,1,17,14.0,44.0,1.0,0.55,1.0,2.771312400000113
47,1,baseline,1,18,14.0,14.0,1.0,0.55,2.0,0.7350476999999955
47,1,baseline,1,19,28.0,28.0,1.0,0.55,1.0,0.8248042000013811
47,1,baseline,1,20,10.0,12.0,1.0,0.55,1.0,0.7487990999997578
47,1,baseline,2,21,28.0,44.0,1.0,0.55,1.0,1.315418399999544
47,1,baseline,2,22,20.0,50.0,1.0,0.55,2.0,1.1053234999999404
47,1,baseline,2,23,10.0,20.0,1.0,0.55,1.0,0.7950505000007908
47,1,baseline,2,24,7.0,7.0,1.0,0.55,1.0,1.634521299998596
47,1,baseline,2,25,20.0,25.0,1.0,0.55,1.0,1.5387217999995926
47,1,baseline,2,26,20.0,20.0,1.0,0.55,1.0,1.0174458999990605
47,1,baseline,2,27,28.0,89.0,1.0,0.55,1.0,1.7444134999986574
47,1,baseline,2,28,10.0,15.0,1.0,0.55,1.0,1.5063066999992003
47,1,baseline,2,29,14.0,28.0,1.0,0.55,1.0,1.5940750000008563
47,1,baseline,2,30,20.0,20.0,1.0,0.55,1.0,1.210167299999739
47,1,baseline,2,31,14.0,14.0,0.55,1.0,2.0,1.4171683999993547
47,1,baseline,2,32,50.0,20.0,0.55,1.0,1.0,0.8810442999983934
47,1,baseline,2,33,31.0,20.0,0.55,1.0,2.0,0.9987153000001854
47,1,baseline,2,34,8.0,7.0,0.55,1.0,2.0,1.326273399999991
47,1,baseline,2,35,14.0,14.0,0.55,1.0,2.0,0.6282842000000528
47,1,baseline,2,36,25.0,10.0,0.55,1.0,1.0,1.2495677999996246
47,1,baseline,2,37,89.0,28.0,0.55,1.0,2.0,0.903529999999563
47,1,baseline,2,38,7.0,7.0,0.55,1.0,2.0,0.7390969000007317
47,1,baseline,2,39,44.0,14.0,0.55,1.0,1.0,0.9865995000000112
47,1,baseline,2,40,15.0,10.0,0.55,1.0,1.0,4.468229399999473
47,1,baseline,3,41,64.0,20.0,0.55,1.0,1.0,1.1061462999987306
47,1,baseline,3,42,35.0,28.0,0.55,1.0,2.0,0.5825741000007838
47,1,baseline,3,43,28.0,14.0,0.55,1.0,1.0,0.7506493000000773
47,1,baseline,3,44,25.0,20.0,0.55,1.0,2.0,0.6027826000008645
47,1,baseline,3,45,89.0,28.0,0.55,1.0,1.0,0.906880500000625
47,1,baseline,3,46,7.0,7.0,0.55,1.0,2.0,0.45474860000103945
47,1,baseline,3,47,11.0,7.0,0.55,1.0,2.0,0.7104139999992185
47,1,baseline,3,48,25.0,20.0,0.55,1.0,2.0,0.580095799999981
47,1,baseline,3,49,64.0,20.0,0.55,1.0,1.0,0.8221226000005117
47,1,baseline,3,50,31.0,20.0,0.55,1.0,2.0,0.9143732000011369
47,1,baseline,3,51,14.0,22.0,1.0,0.55,2.0,0.8590911999999946
47,1,baseline,3,52,7.0,8.0,1.0,0.55,1.0,1.2122999000003176
47,1,baseline,3,53,7.0,11.0,1.0,0.55,2.0,0.7456175999996049
47,1,baseline,3,54,10.0,20.0,1.0,0.55,1.0,1.0779440999994563
47,1,baseline,3,55,14.0,17.0,1.0,0.55,1.0,1.1088297999994836
47,1,baseline,3,56,14.0,44.0,1.0,0.55,2.0,0.7120098999985203
47,1,baseline,3,57,28.0,71.0,1.0,0.55,2.0,0.8656819999996515
47,1,baseline,3,58,28.0,56.0,1.0,0.55,1.0,1.4129210999999486
47,1,baseline,3,59,7.0,14.0,1.0,0.55,1.0,1.0274972999995953
47,1,baseline,3,60,7.0,7.0,1.0,0.55,2.0,0.8278021000005538
47,1,baseline,4,61,28.0,35.0,1.0,0.55,1.0,1.4571558999996341
47,1,baseline,4,62,20.0,25.0,1.0,0.55,1.0,1.2435521000006702
47,1,baseline,4,63,28.0,44.0,1.0,0.55,2.0,0.4907061000012618
47,1,baseline,4,64,20.0,64.0,1.0,0.55,2.0,0.9319670000004407
47,1,baseline,4,65,10.0,25.0,1.0,0.55,1.0,1.3670691000006627
47,1,baseline,4,66,10.0,12.0,1.0,0.55,1.0,1.0969769999992423
47,1,baseline,4,67,14.0,35.0,1.0,0.55,2.0,1.068919500001357
47,1,baseline,4,68,7.0,17.0,1.0,0.55,2.0,1.4045026999992842
47,1,baseline,4,69,10.0,10.0,1.0,0.55,1.0,1.6737284999999247
47,1,baseline,4,70,28.0,89.0,1.0,0.55,1.0,0.5579569999991065
47,1,baseline,4,71,14.0,7.0,0.55,1.0,1.0,1.190988899999894
47,1,baseline,4,72,17.0,7.0,0.55,1.0,1.0,1.4072347999990882
47,1,baseline,4,73,56.0,28.0,0.55,1.0,1.0,1.5637034000010033
47,1,baseline,4,74,17.0,14.0,0.55,1.0,1.0,0.9411373999992065
47,1,baseline,4,75,20.0,20.0,0.55,1.0,2.0,0.49603419999945686
47,1,baseline,4,76,71.0,28.0,0.55,1.0,1.0,1.325665399999707
47,1,baseline,4,77,22.0,14.0,0.55,1.0,2.0,1.241248299998972
47,1,baseline,4,78,44.0,14.0,0.55,1.0,1.0,0.8969089000001986
47,1,baseline,4,79,20.0,20.0,0.55,1.0,2.0,0.8505283000013151
47,1,baseline,4,80,14.0,7.0,0.55,1.0,2.0,1.9027394999993703
47,1,baseline,5,81,10.0,10.0,0.55,1.0,2.0,1.2325209000009565
47,1,baseline,5,82,10.0,10.0,0.55,1.0,2.0,0.8287471000003279
47,1,baseline,5,83,8.0,7.0,0.55,1.0,2.0,1.040595000000394
47,1,baseline,5,84,56.0,28.0,0.55,1.0,2.0,1.2986999999993714
47,1,baseline,5,85,22.0,7.0,0.55,1.0,1.0,0.9907180999998673
47,1,baseline,5,86,20.0,10.0,0.55,1.0,2.0,0.9437587000011121
47,1,baseline,5,87,35.0,14.0,0.55,1.0,1.0,1.3557679999994434
47,1,baseline,5,88,11.0,7.0,0.55,1.0,2.0,0.7811956000005011
47,1,baseline,5,89,12.0,10.0,0.55,1.0,2.0,0.9783962999990763
47,1,baseline,5,90,71.0,28.0,0.55,1.0,2.0,0.9258104999990167
47,1,baseline,5,91,7.0,17.0,1.0,0.55,2.0,1.4084870999995474
47,1,baseline,5,92,7.0,14.0,1.0,0.55,2.0,1.9522711999998137
47,1,baseline,5,93,7.0,8.0,1.0,0.55,1.0,1.3572465000015654
47,1,baseline,5,94,10.0,10.0,1.0,0.55,2.0,2.004664500000189
47,1,baseline,5,95,7.0,22.0,1.0,0.55,2.0,1.94302820000118
47,1,baseline,5,96,10.0,15.0,1.0,0.55,2.0,0.912408600001072
47,1,baseline,5,97,14.0,28.0,1.0,0.55,2.0,1.416429099999732
47,1,baseline,5,98,28.0,35.0,1.0,0.55,1.0,0.5655438000012509
47,1,baseline,5,99,10.0,25.0,1.0,0.55,2.0,1.1677558999999746
47,1,baseline,5,100,20.0,64.0,1.0,0.55,1.0,0.7741796999998769
47,1,baseline,6,101,40.0,20.0,0.55,1.0,1.0,1.6510435000000143
47,1,baseline,6,102,17.0,7.0,0.55,1.0,1.0,0.940758900000219
47,1,baseline,6,103,35.0,14.0,0.55,1.0,1.0,1.9185462999994343
47,1,baseline,6,104,15.0,10.0,0.55,1.0,2.0,0.46439339999960794
47,1,baseline,6,105,12.0,10.0,0.55,1.0,2.0,0.9512215999984761
47,1,baseline,6,106,28.0,28.0,0.55,1.0,2.0,0.7717953000010453
47,1,baseline,6,107,40.0,20.0,0.55,1.0,2.0,0.5620796000003025
47,1,baseline,6,108,25.0,10.0,0.55,1.0,1.0,0.8249928999994012
47,1,baseline,6,109,28.0,14.0,0.55,1.0,1.0,1.0620538000002853
47,1,baseline,6,110,17.0,14.0,0.55,1.0,2.0,0.9161230999998224
47,1,baseline,6,111,14.0,22.0,1.0,0.55,1.0,1.8151827000001504
47,1,baseline,6,112,14.0,14.0,1.0,0.55,1.0,0.7532007999998598
47,1,baseline,6,113,10.0,32.0,1.0,0.55,2.0,0.5169501000000594
47,1,baseline,6,114,28.0,71.0,1.0,0.55,2.0,0.8333504999991419
47,1,baseline,6,115,7.0,22.0,1.0,0.55,2.0,0.7675057999986166
47,1,baseline,6,116,14.0,35.0,1.0,0.55,2.0,0.9068965999994987
47,1,baseline,6,117,20.0,40.0,1.0,0.55,1.0,1.0702005999992537
47,1,baseline,6,118,10.0,32.0,1.0,0.55,2.0,1.3562412999999651
47,1,baseline,6,119,7.0,11.0,1.0,0.55,1.0,0.9666454999987764
47,1,baseline,6,120,28.0,28.0,1.0,0.55,1.0,0.4044431000002078
47,2,ips,1,1,28.0,28.0,0.55,1.0,2.0,1.262814900001075
47,2,ips,1,2,14.0,14.0,0.55,1.0,2.0,0.9394155999998617
47,2,ips,1,3,40.0,20.0,0.55,1.0,1.0,0.7785650000005262
47,2,ips,1,4,10.0,10.0,0.55,1.0,2.0,1.365287200000239
47,2,ips,1,5,35.0,28.0,0.55,1.0,2.0,1.4386287999986962
47,2,ips,1,6,56.0,28.0,0.55,1.0,1.0,0.6150832999992417
47,2,ips,1,7,7.0,7.0,0.55,1.0,2.0,0.3357353999999617
47,2,ips,1,8,40.0,20.0,0.55,1.0,1.0,0.7784408999996231
47,2,ips,1,9,12.0,10.0,0.55,1.0,1.0,0.5696511999994982
47,2,ips,1,10,89.0,28.0,0.55,1.0,1.0,0.9361869000003935
47,2,ips,1,11,14.0,17.0,1.0,0.55,1.0,1.8265823000001546
47,2,ips,1,12,14.0,17.0,1.0,0.55,1.0,0.775325799999365
47,2,ips,1,13,7.0,22.0,1.0,0.55,2.0,1.0237214999997093
47,2,ips,1,14,7.0,11.0,1.0,0.55,1.0,1.332789199999695
47,2,ips,1,15,28.0,89.0,1.0,0.55,2.0,0.8122483999996177
47,2,ips,1,16,20.0,64.0,1.0,0.55,2.0,0.8854475999996794
47,2,ips,1,17,7.0,17.0,1.0,0.55,1.0,0.7224507000009908
47,2,ips,1,18,20.0,50.0,1.0,0.55,2.0,1.0501044000011461
47,2,ips,1,19,14.0,35.0,1.0,0.55,2.0,1.5205808999999135
47,2,ips,1,20,20.0,50.0,1.0,0.55,2.0,0.8536401000001774
47,2,ips,2,21,20.0,40.0,1.0,0.55,2.0,1.3679840999993793
47,2,ips,2,22,7.0,22.0,1.0,0.55,2.0,1.2302897999998095
47,2,ips,2,23,20.0,64.0,1.0,0.55,2.0,0.5938904000013281
47,2,ips,2,24,14.0,28.0,1.0,0.55,2.0,1.980997100001332
47,2,ips,2,25,28.0,71.0,1.0,0.55,2.0,1.0586496999985542
47,2,ips,2,26,28.0,56.0,1.0,0.55,2.0,0.9052200000005541
47,2,ips,2,27,28.0,28.0,1.0,0.55,2.0,2.179859599998963
47,2,ips,2,28,20.0,20.0,1.0,0.55,1.0,1.7852210999990348
47,2,ips,2,29,7.0,8.0,1.0,0.55,1.0,1.6584911000009015
47,2,ips,2,30,20.0,25.0,1.0,0.55,1.0,0.9846428999990167
47,2,ips,2,31,8.0,7.0,0.55,1.0,2.0,2.8074811999995006
47,2,ips,2,32,44.0,14.0,0.55,1.0,1.0,0.7294340000007935
47,2,ips,2,33,64.0,20.0,0.55,1.0,1.0,1.3552409000003536
47,2,ips,2,34,14.0,7.0,0.55,1.0,2.0,0.5505046999987542
47,2,ips,2,35,44.0,28.0,0.55,1.0,2.0,1.0622108999995987
47,2,ips,2,36,71.0,28.0,0.55,1.0,1.0,0.5173714000011387
47,2,ips,2,37,32.0,10.0,0.55,1.0,1.0,1.2479313999992883
47,2,ips,2,38,64.0,20.0,0.55,1.0,1.0,0.8235337999994954
47,2,ips,2,39,71.0,28.0,0.55,1.0,1.0,0.7870614000003116
47,2,ips,2,40,31.0,20.0,0.55,1.0,2.0,1.0575593000012304
47,2,ips,3,41,15.0,10.0,0.55,1.0,1.0,0.8904280000006075
47,2,ips,3,42,22.0,7.0,0.55,1.0,1.0,0.6917938999995386
47,2,ips,3,43,12.0,10.0,0.55,1.0,1.0,0.8806727999999566
47,2,ips,3,44,7.0,7.0,0.55,1.0,2.0,2.0586165000004257
47,2,ips,3,45,28.0,14.0,0.55,1.0,1.0,0.6790743000001385
47,2,ips,3,46,11.0,7.0,0.55,1.0,2.0,1.45088109999962
47,2,ips,3,47,44.0,14.0,0.55,1.0,1.0,0.5911868999992436
47,2,ips,3,48,17.0,7.0,0.55,1.0,1.0,0.9570306999994642
47,2,ips,3,49,56.0,28.0,0.55,1.0,1.0,1.481563699999242
47,2,ips,3,50,20.0,10.0,0.55,1.0,1.0,1.45965889999934
47,2,ips,3,51,10.0,12.0,1.0,0.55,,
47,2,ips,3,52,10.0,20.0,1.0,0.55,2.0,2.400171399998726
47,2,ips,3,53,20.0,20.0,1.0,0.55,1.0,0.8923866000004352
47,2,ips,3,54,28.0,56.0,1.0,0.55,2.0,0.8497372000001349
47,2,ips,3,55,28.0,71.0,1.0,0.55,2.0,0.5086272999997163
47,2,ips,3,56,10.0,10.0,1.0,0.55,1.0,1.169228400000037
47,2,ips,3,57,14.0,44.0,1.0,0.55,2.0,0.8008466999999087
47,2,ips,3,58,28.0,35.0,1.0,0.55,1.0,0.9900267000011809
47,2,ips,3,59,7.0,11.0,1.0,0.55,1.0,1.1899948999998173
47,2,ips,3,60,10.0,20.0,1.0,0.55,2.0,1.072961399999258
47,2,ips,4,61,20.0,10.0,0.55,1.0,2.0,1.0434683999992558
47,2,ips,4,62,50.0,20.0,0.55,1.0,1.0,0.6143184000011388
47,2,ips,4,63,14.0,7.0,0.55,1.0,1.0,0.7598348999999942
47,2,ips,4,64,50.0,20.0,0.55,1.0,1.0,0.7651504000004934
47,2,ips,4,65,22.0,14.0,0.55,1.0,1.0,2.0958460000001793
47,2,ips,4,66,35.0,14.0,0.55,1.0,1.0,0.6499210999991192
47,2,ips,4,67,25.0,20.0,0.55,1.0,2.0,0.5202083000003626
47,2,ips,4,68,20.0,20.0,0.55,1.0,2.0,0.6020403000001835
47,2,ips,4,69,20.0,20.0,0.55,1.0,2.0,0.5652097000001959
47,2,ips,4,70,17.0,14.0,0.55,1.0,2.0,1.288149500000145
47,2,ips,4,71,20.0,31.0,1.0,0.55,2.0,1.8675813999998638
47,2,ips,4,72,28.0,28.0,1.0,0.55,1.0,1.1140211999990584
47,2,ips,4,73,10.0,10.0,1.0,0.55,1.0,0.6888009000012971
47,2,ips,4,74,10.0,32.0,1.0,0.55,2.0,0.6540473999993992
47,2,ips,4,75,7.0,17.0,1.0,0.55,1.0,0.9010089000003632
47,2,ips,4,76,28.0,35.0,1.0,0.55,1.0,1.4115114000014728
47,2,ips,4,77,14.0,44.0,1.0,0.55,2.0,0.9104676000006293
47,2,ips,4,78,20.0,40.0,1.0,0.55,2.0,1.7625743999997212
47,2,ips,4,79,20.0,31.0,1.0,0.55,1.0,1.3124591999986137
47,2,ips,4,80,10.0,12.0,1.0,0.55,1.0,1.1358282000000486
47,2,ips,5,81,44.0,28.0,0.55,1.0,1.0,0.8472165000002789
47,2,ips,5,82,28.0,28.0,0.55,1.0,2.0,0.8256049000010535
47,2,ips,5,83,32.0,10.0,0.55,1.0,1.0,0.8158469999998488
47,2,ips,5,84,11.0,7.0,0.55,1.0,1.0,0.854771599999367
47,2,ips,5,85,8.0,7.0,0.55,1.0,2.0,1.1548191000001822
47,2,ips,5,86,10.0,10.0,0.55,1.0,2.0,1.0448938999998205
47,2,ips,5,87,15.0,10.0,0.55,1.0,2.0,0.6088930000005206
47,2,ips,5,88,31.0,20.0,0.55,1.0,1.0,1.8600249000009939
47,2,ips,5,89,17.0,14.0,0.55,1.0,1.0,2.3757122999995772
47,2,ips,5,90,35.0,14.0,0.55,1.0,1.0,0.9531692000000476
47,2,ips,5,91,20.0,25.0,1.0,0.55,2.0,0.7805563000001428
47,2,ips,5,92,10.0,25.0,1.0,0.55,2.0,1.0257055999990996
47,2,ips,5,93,7.0,8.0,1.0,0.55,1.0,1.3074844000002201
47,2,ips,5,94,7.0,14.0,1.0,0.55,2.0,0.7850997000005009
47,2,ips,5,95,14.0,14.0,1.0,0.55,1.0,1.1659894000003987
47,2,ips,5,96,14.0,28.0,1.0,0.55,2.0,0.8044979000005412
47,2,ips,5,97,28.0,89.0,1.0,0.55,2.0,0.8436163000005763
47,2,ips,5,98,10.0,15.0,1.0,0.55,1.0,2.064881599999353
47,2,ips,5,99,14.0,35.0,1.0,0.55,2.0,0.5023109000013051
47,2,ips,5,100,28.0,44.0,1.0,0.55,1.0,0.5561013000005914
47,2,ips,6,101,7.0,7.0,1.0,0.55,1.0,1.0122100000007777
47,2,ips,6,102,14.0,22.0,1.0,0.55,2.0,1.2630259999987175
47,2,ips,6,103,28.0,44.0,1.0,0.55,1.0,0.6402111000006698
47,2,ips,6,104,10.0,25.0,1.0,0.55,2.0,0.8120364000005793
47,2,ips,6,105,14.0,14.0,1.0,0.55,1.0,0.8846388000001753
47,2,ips,6,106,10.0,15.0,1.0,0.55,1.0,0.8062594999992285
47,2,ips,6,107,10.0,32.0,1.0,0.55,2.0,0.8773514999993637
47,2,ips,6,108,14.0,22.0,1.0,0.55,2.0,0.9782236999999441
47,2,ips,6,109,7.0,14.0,1.0,0.55,2.0,1.9137162000006356
47,2,ips,6,110,7.0,7.0,1.0,0.55,1.0,0.9191564000011567
47,2,ips,6,111,25.0,10.0,0.55,1.0,1.0,1.3910580999999809
47,2,ips,6,112,17.0,7.0,0.55,1.0,1.0,1.5319734000004246
47,2,ips,6,113,28.0,14.0,0.55,1.0,1.0,0.8394747999991523
47,2,ips,6,114,89.0,28.0,0.55,1.0,1.0,0.4151189000004081
47,2,ips,6,115,14.0,14.0,0.55,1.0,2.0,0.6184329999996407
47,2,ips,6,116,25.0,10.0,0.55,1.0,1.0,0.6332830000010006
47,2,ips,6,117,22.0,14.0,0.55,1.0,1.0,1.5460999000005984
47,2,ips,6,118,22.0,7.0,0.55,1.0,1.0,0.6534353999995801
47,2,ips,6,119,25.0,20.0,0.55,1.0,2.0,0.6531344000013632
47,2,ips,6,120,35.0,28.0,0.55,1.0,1.0,0.5675252999990335
47,3,vertex,1,1,10.0,20.0,1.0,0.55,2.0,1.2468135000003677
47,3,vertex,1,2,28.0,35.0,1.0,0.55,2.0,0.9846997999998166
47,3,vertex,1,3,10.0,15.0,1.0,0.55,1.0,0.8247221999999894
47,3,vertex,1,4,14.0,28.0,1.0,0.55,2.0,0.7777759000000586
47,3,vertex,1,5,7.0,8.0,1.0,0.55,1.0,0.7041054000001168
47,3,vertex,1,6,20.0,20.0,1.0,0.55,1.0,1.5418016999997377
47,3,vertex,1,7,10.0,32.0,1.0,0.55,2.0,0.7379280999998343
47,3,vertex,1,8,14.0,17.0,1.0,0.55,1.0,0.8609624999998715
47,3,vertex,1,9,20.0,31.0,1.0,0.55,1.0,1.7129894999998498
47,3,vertex,1,10,10.0,20.0,1.0,0.55,1.0,0.7849310000001424
47,3,vertex,1,11,7.0,7.0,0.55,1.0,1.0,0.7642094999996516
47,3,vertex,1,12,31.0,20.0,0.55,1.0,1.0,1.0007227000000682
47,3,vertex,1,13,89.0,28.0,0.55,1.0,1.0,1.5125600000001214
47,3,vertex,1,14,12.0,10.0,0.55,1.0,2.0,1.2823763000001236
47,3,vertex,1,15,8.0,7.0,0.55,1.0,2.0,1.7842338000000382
47,3,vertex,1,16,17.0,7.0,0.55,1.0,2.0,1.1911605999998471
47,3,vertex,1,17,64.0,20.0,0.55,1.0,1.0,0.7383365000000595
47,3,vertex,1,18,22.0,14.0,0.55,1.0,2.0,1.0360740999998939
47,3,vertex,1,19,28.0,28.0,0.55,1.0,1.0,1.113470100000086
47,3,vertex,1,20,14.0,14.0,0.55,1.0,2.0,1.3202273999999647
47,3,vertex,2,21,7.0,17.0,1.0,0.55,2.0,1.0651870000001509
47,3,vertex,2,22,7.0,11.0,1.0,0.55,1.0,1.6011487999999119
47,3,vertex,2,23,14.0,22.0,1.0,0.55,2.0,1.473718799999915
47,3,vertex,2,24,20.0,64.0,1.0,0.55,2.0,1.648802700000033
47,3,vertex,2,25,10.0,32.0,1.0,0.55,2.0,0.729326700000442
47,3,vertex,2,26,20.0,50.0,1.0,0.55,2.0,0.7978852000005787
47,3,vertex,2,27,20.0,50.0,1.0,0.55,2.0,0.7547465999996348
47,3,vertex,2,28,20.0,25.0,1.0,0.55,2.0,0.8248507999996804
47,3,vertex,2,29,7.0,7.0,1.0,0.55,1.0,1.0916612999999415
47,3,vertex,2,30,20.0,40.0,1.0,0.55,2.0,0.5154160000001866
47,3,vertex,2,31,32.0,10.0,0.55,1.0,1.0,1.7180351999995764
47,3,vertex,2,32,40.0,20.0,0.55,1.0,1.0,0.5311334999996689
47,3,vertex,2,33,17.0,14.0,0.55,1.0,2.0,1.4609490000002836
47,3,vertex,2,34,50.0,20.0,0.55,1.0,1.0,0.9121350000005748
47,3,vertex,2,35,28.0,14.0,0.55,1.0,,
47,3,vertex,2,36,89.0,28.0,0.55,1.0,1.0,0.5241445999999996
47,3,vertex,2,37,25.0,20.0,0.55,1.0,2.0,1.1803546000000722
47,3,vertex,2,38,12.0,10.0,0.55,1.0,1.0,1.2466788000001543
47,3,vertex,2,39,22.0,7.0,0.55,1.0,1.0,0.4696923000001334
47,3,vertex,2,40,56.0,28.0,0.55,1.0,2.0,0.7070840999995198
47,3,vertex,3,41,28.0,28.0,0.55,1.0,2.0,0.7081121000001076
